Linux 4.20.0+ (eternitystorage) 	01/14/24 	_x86_64_	(32 CPU)

17:27:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:27:52     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:27:53     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:27:54     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:27:55     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:27:56     all    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.97
17:27:57     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
17:27:58     all    0.00    0.00    2.55    0.00    0.00    0.47    0.00    0.00    0.00   96.98
17:27:59     all    0.00    0.00    3.73    0.00    0.00    0.66    0.00    0.00    0.00   95.61
17:28:00     all    0.35    0.00    3.46    0.00    0.00    0.57    0.00    0.00    0.00   95.63
17:28:01     all    0.25    0.00    3.13    0.00    0.00    0.47    0.00    0.00    0.00   96.15
17:28:02     all    0.00    0.00    3.18    0.00    0.00    0.60    0.00    0.00    0.00   96.22
17:28:03     all    0.00    0.00    3.06    0.00    0.00    0.38    0.00    0.00    0.00   96.56
17:28:04     all    0.00    0.00    3.12    0.00    0.00    0.53    0.00    0.00    0.00   96.35
17:28:05     all    0.00    0.00    3.00    0.00    0.00    0.44    0.00    0.00    0.00   96.56
17:28:06     all    0.00    0.00    3.21    0.00    0.00    0.54    0.00    0.00    0.00   96.25
17:28:07     all    0.00    0.00    3.12    0.00    0.00    0.47    0.00    0.00    0.00   96.41
17:28:08     all    0.03    0.00    2.99    0.00    0.00    0.44    0.00    0.00    0.00   96.53
17:28:09     all    0.03    0.00    3.21    0.00    0.00    0.54    0.00    0.00    0.00   96.22
17:28:10     all    0.06    0.00    3.40    0.00    0.00    0.63    0.00    0.00    0.00   95.91
17:28:11     all    0.00    0.00    3.09    0.00    0.00    0.38    0.00    0.00    0.00   96.53
17:28:12     all    0.00    0.00    2.81    0.00    0.00    0.54    0.00    0.00    0.00   96.66
17:28:13     all    0.00    0.00    3.31    0.00    0.00    0.41    0.00    0.00    0.00   96.29
17:28:14     all    0.00    0.00    2.69    0.00    0.00    0.60    0.00    0.00    0.00   96.71
17:28:15     all    0.00    0.00    3.85    0.00    0.00    0.53    0.00    0.00    0.00   95.61
17:28:16     all    0.00    0.00    3.34    0.00    0.00    0.57    0.00    0.00    0.00   96.09
17:28:17     all    0.00    0.00    3.12    0.00    0.00    0.44    0.00    0.00    0.00   96.43
17:28:18     all    0.00    0.00    3.22    0.00    0.00    0.44    0.00    0.00    0.00   96.34
17:28:19     all    0.03    0.00    3.13    0.00    0.00    0.47    0.00    0.00    0.00   96.36
17:28:20     all    0.06    0.00    3.22    0.00    0.00    0.44    0.00    0.00    0.00   96.27
17:28:21     all    0.03    0.00    3.20    0.00    0.00    0.50    0.00    0.00    0.00   96.26
17:28:22     all    0.00    0.00    2.96    0.00    0.00    0.47    0.00    0.00    0.00   96.56
17:28:23     all    0.00    0.00    2.53    0.00    0.00    0.38    0.00    0.00    0.00   97.09
17:28:24     all    0.00    0.00    3.21    0.00    0.00    0.35    0.00    0.00    0.00   96.44
17:28:25     all    0.00    0.00    3.26    0.00    0.00    0.59    0.00    0.00    0.00   96.15
17:28:26     all    0.00    0.00    2.65    0.00    0.00    0.28    0.00    0.00    0.00   97.07
17:28:27     all    0.00    0.00    2.83    0.00    0.00    0.53    0.00    0.00    0.00   96.63
17:28:28     all    0.00    0.00    2.64    0.00    0.00    0.38    0.00    0.00    0.00   96.98
17:28:29     all    0.00    0.00    2.83    0.00    0.00    0.31    0.00    0.00    0.00   96.86
17:28:30     all    0.13    0.00    2.52    0.00    0.00    0.44    0.00    0.00    0.00   96.91
17:28:31     all    0.00    0.00    2.48    0.00    0.00    0.41    0.00    0.00    0.00   97.11
17:28:32     all    0.00    0.00    2.67    0.00    0.00    0.57    0.00    0.00    0.00   96.76
17:28:33     all    0.00    0.00    2.37    0.00    0.00    0.47    0.00    0.00    0.00   97.16
17:28:34     all    0.00    0.00    2.21    0.00    0.00    0.28    0.00    0.00    0.00   97.51
17:28:35     all    0.00    0.00    2.51    0.00    0.00    0.41    0.00    0.00    0.00   97.08
17:28:36     all    0.00    0.00    2.36    0.00    0.00    0.25    0.00    0.00    0.00   97.38
17:28:37     all    0.00    0.00    2.64    0.00    0.00    0.47    0.00    0.00    0.00   96.89
17:28:38     all    0.00    0.00    2.74    0.00    0.00    0.47    0.00    0.00    0.00   96.79
17:28:39     all    0.00    0.00    2.79    0.00    0.00    0.44    0.00    0.00    0.00   96.77
17:28:40     all    0.13    0.00    2.71    0.00    0.00    0.41    0.00    0.00    0.00   96.75
17:28:41     all    0.00    0.00    2.83    0.00    0.00    0.35    0.00    0.00    0.00   96.83
17:28:42     all    0.00    0.00    2.54    0.00    0.00    0.41    0.00    0.00    0.00   97.05
17:28:43     all    0.00    0.00    2.67    0.00    0.00    0.35    0.00    0.00    0.00   96.99
17:28:44     all    0.00    0.00    2.64    0.00    0.00    0.41    0.00    0.00    0.00   96.96
17:28:45     all    0.00    0.00    2.58    0.00    0.00    0.28    0.00    0.00    0.00   97.14
17:28:46     all    0.00    0.00    2.95    0.00    0.00    0.50    0.00    0.00    0.00   96.55
17:28:47     all    0.00    0.00    2.77    0.00    0.00    0.31    0.00    0.00    0.00   96.92
17:28:48     all    0.00    0.00    2.33    0.00    0.00    0.35    0.00    0.00    0.00   97.33
17:28:49     all    0.06    0.00    2.79    0.00    0.00    0.38    0.00    0.00    0.00   96.77
17:28:50     all    0.09    0.00    2.49    0.00    0.00    0.47    0.00    0.00    0.00   96.94
17:28:51     all    0.22    0.00    2.64    0.00    0.00    0.28    0.00    0.00    0.00   96.85
17:28:52     all    0.00    0.00    2.71    0.00    0.00    0.57    0.00    0.00    0.00   96.73
17:28:53     all    0.00    0.00    2.74    0.00    0.00    0.47    0.00    0.00    0.00   96.79
17:28:54     all    0.00    0.00    2.84    0.00    0.00    0.38    0.00    0.00    0.00   96.79
17:28:55     all    0.00    0.00    2.52    0.00    0.00    0.47    0.00    0.00    0.00   97.01
17:28:56     all    0.00    0.00    1.94    0.00    0.00    0.28    0.00    0.00    0.00   97.78
17:28:57     all    0.00    0.00    0.34    0.00    0.00    0.06    0.00    0.00    0.00   99.59
17:28:58     all    0.00    0.00    0.38    0.00    0.00    0.03    0.00    0.00    0.00   99.59
17:28:59     all    0.00    0.00    0.41    0.00    0.00    0.03    0.00    0.00    0.00   99.56
17:29:00     all    0.31    0.00    0.53    0.00    0.00    0.09    0.00    0.00    0.00   99.06
17:29:01     all    0.00    0.00    0.41    0.00    0.00    0.03    0.00    0.00    0.00   99.56
17:29:02     all    0.00    0.00    0.31    0.00    0.00    0.06    0.00    0.00    0.00   99.62
17:29:03     all    0.00    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   99.59
17:29:04     all    0.00    0.00    0.34    0.00    0.00    0.06    0.00    0.00    0.00   99.59
17:29:05     all    0.00    0.00    0.41    0.00    0.00    0.03    0.00    0.00    0.00   99.56
17:29:06     all    0.00    0.00    0.38    0.00    0.00    0.03    0.00    0.00    0.00   99.59
17:29:07     all    0.00    0.00    0.41    0.00    0.00    0.03    0.00    0.00    0.00   99.56
17:29:08     all    0.00    0.00    0.38    0.00    0.00    0.03    0.00    0.00    0.00   99.59
17:29:09     all    0.00    0.00    0.44    0.00    0.00    0.03    0.00    0.00    0.00   99.53
17:29:10     all    0.06    0.00    0.53    0.00    0.00    0.03    0.00    0.00    0.00   99.37
17:29:11     all    0.00    0.00    0.44    0.00    0.00    0.03    0.00    0.00    0.00   99.53
17:29:12     all    0.00    0.00    0.34    0.00    0.00    0.06    0.00    0.00    0.00   99.59
17:29:13     all    0.00    0.00    0.28    0.00    0.00    0.03    0.00    0.00    0.00   99.69
17:29:14     all    0.00    0.00    0.38    0.00    0.00    0.09    0.00    0.00    0.00   99.53
17:29:15     all    0.00    0.00    0.31    0.00    0.00    0.06    0.00    0.00    0.00   99.62
17:29:16     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
17:29:17     all    0.00    0.00    0.38    0.00    0.00    0.00    0.00    0.00    0.00   99.62
17:29:18     all    0.00    0.00    0.34    0.00    0.00    0.03    0.00    0.00    0.00   99.62
17:29:19     all    0.06    0.00    0.22    0.00    0.00    0.03    0.00    0.00    0.00   99.69
17:29:20     all    0.06    0.00    0.41    0.00    0.00    0.03    0.00    0.00    0.00   99.50
17:29:21     all    0.00    0.00    0.34    0.00    0.00    0.09    0.00    0.00    0.00   99.56
17:29:22     all    0.00    0.00    0.38    0.00    0.00    0.06    0.00    0.00    0.00   99.56
17:29:23     all    0.03    0.00    0.38    0.00    0.00    0.03    0.00    0.00    0.00   99.56
17:29:24     all    0.00    0.00    0.38    0.00    0.00    0.03    0.00    0.00    0.00   99.59
17:29:25     all    0.00    0.00    0.34    0.00    0.00    0.06    0.00    0.00    0.00   99.59
17:29:26     all    0.00    0.00    0.34    0.00    0.00    0.03    0.00    0.00    0.00   99.62
17:29:27     all    0.00    0.00    0.28    0.00    0.00    0.13    0.00    0.00    0.00   99.59
17:29:28     all    0.00    0.00    0.47    0.00    0.00    0.03    0.00    0.00    0.00   99.50
17:29:29     all    0.00    0.00    0.59    0.00    0.00    0.06    0.00    0.00    0.00   99.34
17:29:30     all    0.09    0.00    0.72    0.00    0.00    0.09    0.00    0.00    0.00   99.10
17:29:31     all    0.00    0.00    0.53    0.00    0.00    0.06    0.00    0.00    0.00   99.41
17:29:32     all    0.00    0.00    0.53    0.00    0.00    0.06    0.00    0.00    0.00   99.41
17:29:33     all    0.00    0.00    0.41    0.00    0.00    0.06    0.00    0.00    0.00   99.53
17:29:34     all    0.00    0.00    0.44    0.00    0.00    0.03    0.00    0.00    0.00   99.53
17:29:35     all    0.00    0.00    0.34    0.00    0.00    0.06    0.00    0.00    0.00   99.59
17:29:36     all    0.00    0.00    0.44    0.00    0.00    0.06    0.00    0.00    0.00   99.50
17:29:37     all    0.00    0.00    0.41    0.00    0.00    0.06    0.00    0.00    0.00   99.53
17:29:38     all    0.00    0.00    0.41    0.00    0.00    0.03    0.00    0.00    0.00   99.56
17:29:39     all    0.00    0.00    0.44    0.00    0.00    0.06    0.00    0.00    0.00   99.50
17:29:40     all    0.06    0.00    0.38    0.00    0.00    0.03    0.00    0.00    0.00   99.53
17:29:41     all    0.00    0.00    0.50    0.00    0.00    0.03    0.00    0.00    0.00   99.47
17:29:42     all    0.00    0.00    0.44    0.00    0.00    0.06    0.00    0.00    0.00   99.50
17:29:43     all    0.00    0.00    0.44    0.00    0.00    0.03    0.00    0.00    0.00   99.53
17:29:44     all    0.00    0.00    0.41    0.00    0.00    0.03    0.00    0.00    0.00   99.56
17:29:45     all    0.00    0.00    0.38    0.00    0.00    0.06    0.00    0.00    0.00   99.56
17:29:46     all    0.00    0.00    0.31    0.00    0.00    0.03    0.00    0.00    0.00   99.66
17:29:47     all    0.03    0.00    0.34    0.00    0.00    0.06    0.00    0.00    0.00   99.56
17:29:48     all    0.00    0.00    0.41    0.00    0.00    0.03    0.00    0.00    0.00   99.56
17:29:49     all    0.03    0.00    0.34    0.00    0.00    0.13    0.00    0.00    0.00   99.50
17:29:50     all    0.09    0.00    0.38    0.00    0.00    0.03    0.00    0.00    0.00   99.50
17:29:51     all    0.00    0.00    0.50    0.00    0.00    0.03    0.00    0.00    0.00   99.47
17:29:52     all    0.00    0.00    0.41    0.00    0.00    0.06    0.00    0.00    0.00   99.53
17:29:53     all    0.00    0.00    0.38    0.00    0.00    0.00    0.00    0.00    0.00   99.62
17:29:54     all    0.00    0.00    0.44    0.00    0.00    0.03    0.00    0.00    0.00   99.53
17:29:55     all    0.00    0.00    0.41    0.00    0.00    0.06    0.00    0.00    0.00   99.53
17:29:56     all    0.00    0.00    0.38    0.00    0.00    0.03    0.00    0.00    0.00   99.59
17:29:57     all    0.00    0.00    0.31    0.00    0.00    0.09    0.00    0.00    0.00   99.59
17:29:58     all    0.00    0.00    0.31    0.00    0.00    0.03    0.00    0.00    0.00   99.66
17:29:59     all    0.00    0.00    0.28    0.00    0.00    0.06    0.00    0.00    0.00   99.66
17:30:00     all    0.34    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.31
17:30:01     all    0.03    0.00    0.28    0.00    0.00    0.06    0.00    0.00    0.00   99.62
17:30:02     all    0.00    0.00    0.34    0.00    0.00    0.09    0.00    0.00    0.00   99.56
17:30:03     all    0.00    0.00    0.41    0.00    0.00    0.06    0.00    0.00    0.00   99.53
17:30:04     all    0.00    0.00    0.34    0.00    0.00    0.03    0.00    0.00    0.00   99.62
17:30:05     all    0.00    0.00    0.38    0.00    0.00    0.03    0.00    0.00    0.00   99.59
17:30:06     all    0.00    0.00    0.34    0.00    0.00    0.03    0.00    0.00    0.00   99.62
17:30:07     all    0.00    0.00    0.31    0.00    0.00    0.06    0.00    0.00    0.00   99.62
17:30:08     all    0.00    0.00    0.31    0.00    0.00    0.06    0.00    0.00    0.00   99.62
17:30:09     all    0.00    0.00    0.31    0.00    0.00    0.06    0.00    0.00    0.00   99.62
17:30:10     all    0.09    0.00    0.31    0.00    0.00    0.06    0.00    0.00    0.00   99.53
