Linux 4.20.0+ (eternitystorage) 	01/14/24 	_x86_64_	(32 CPU)

19:59:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:59:09     all    0.00    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.91
19:59:10     all    0.06    0.00    0.28    0.00    0.00    0.00    0.00    0.00    0.00   99.66
19:59:11     all    0.00    0.00    0.59    0.00    0.00    0.13    0.00    0.00    0.00   99.28
19:59:12     all    0.00    0.00    3.48    0.00    0.00    0.73    0.00    0.00    0.00   95.79
19:59:13     all    0.00    0.00    4.89    0.00    0.00    0.82    0.00    0.00    0.00   94.29
19:59:14     all    0.00    0.00    6.96    0.00    0.00    1.23    0.00    0.00    0.00   91.81
19:59:15     all    0.00    0.00    6.96    0.00    0.00    0.98    0.00    0.00    0.00   92.06
19:59:16     all    0.00    0.00    6.93    0.00    0.00    0.76    0.00    0.00    0.00   92.31
19:59:17     all    0.00    0.00    6.63    0.00    0.00    1.11    0.00    0.00    0.00   92.26
19:59:18     all    0.00    0.00    7.08    0.00    0.00    1.01    0.00    0.00    0.00   91.91
19:59:19     all    0.00    0.00    6.88    0.00    0.00    1.04    0.00    0.00    0.00   92.08
19:59:20     all    0.10    0.00    6.40    0.00    0.00    0.82    0.00    0.00    0.00   92.68
19:59:21     all    0.00    0.00    7.39    0.00    0.00    1.22    0.00    0.00    0.00   91.39
19:59:22     all    0.00    0.00    6.61    0.00    0.00    0.70    0.00    0.00    0.00   92.69
19:59:23     all    0.00    0.00    6.65    0.00    0.00    1.07    0.00    0.00    0.00   92.27
19:59:24     all    0.03    0.00    6.27    0.00    0.00    1.04    0.00    0.00    0.00   92.66
19:59:25     all    0.00    0.00    6.78    0.00    0.00    1.07    0.00    0.00    0.00   92.15
19:59:26     all    0.00    0.00    6.65    0.00    0.00    1.20    0.00    0.00    0.00   92.16
19:59:27     all    0.00    0.00    6.54    0.00    0.00    1.42    0.00    0.00    0.00   92.04
19:59:28     all    0.00    0.00    6.13    0.00    0.00    1.14    0.00    0.00    0.00   92.74
19:59:29     all    0.00    0.00    6.31    0.00    0.00    1.07    0.00    0.00    0.00   92.61
19:59:30     all    0.06    0.00    6.68    0.00    0.00    1.07    0.00    0.00    0.00   92.19
19:59:31     all    0.00    0.00    6.44    0.00    0.00    0.95    0.00    0.00    0.00   92.61
19:59:32     all    0.22    0.00    6.66    0.00    0.00    1.04    0.00    0.00    0.00   92.07
19:59:33     all    0.03    0.00    6.11    0.00    0.00    1.04    0.00    0.00    0.00   92.81
19:59:34     all    0.00    0.00    6.93    0.00    0.00    0.85    0.00    0.00    0.00   92.22
19:59:35     all    0.00    0.00    7.02    0.00    0.00    1.10    0.00    0.00    0.00   91.88
19:59:36     all    0.00    0.00    6.87    0.00    0.00    0.73    0.00    0.00    0.00   92.40
19:59:37     all    0.00    0.00    6.92    0.00    0.00    0.92    0.00    0.00    0.00   92.17
19:59:38     all    0.00    0.00    6.99    0.00    0.00    1.04    0.00    0.00    0.00   91.97
19:59:39     all    0.00    0.00    6.51    0.00    0.00    1.14    0.00    0.00    0.00   92.35
19:59:40     all    0.00    0.00    6.90    0.00    0.00    1.11    0.00    0.00    0.00   91.99
19:59:41     all    0.00    0.00    6.98    0.00    0.00    1.11    0.00    0.00    0.00   91.92
19:59:42     all    0.00    0.00    6.97    0.00    0.00    0.95    0.00    0.00    0.00   92.08
19:59:43     all    0.00    0.00    6.59    0.00    0.00    1.11    0.00    0.00    0.00   92.30
19:59:44     all    0.00    0.00    6.99    0.00    0.00    1.13    0.00    0.00    0.00   91.87
19:59:45     all    0.00    0.00    6.02    0.00    0.00    1.11    0.00    0.00    0.00   92.88
19:59:46     all    0.00    0.00    6.06    0.00    0.00    0.98    0.00    0.00    0.00   92.96
19:59:47     all    0.00    0.00    6.57    0.00    0.00    0.95    0.00    0.00    0.00   92.49
19:59:48     all    0.00    0.00    6.62    0.00    0.00    1.10    0.00    0.00    0.00   92.28
19:59:49     all    0.00    0.00    7.69    0.00    0.00    1.03    0.00    0.00    0.00   91.28
19:59:50     all    0.09    0.00    6.74    0.00    0.00    1.20    0.00    0.00    0.00   91.96
19:59:51     all    0.00    0.00    7.14    0.00    0.00    1.20    0.00    0.00    0.00   91.66
19:59:52     all    0.00    0.00    6.73    0.00    0.00    1.23    0.00    0.00    0.00   92.04
19:59:53     all    0.00    0.00    6.99    0.00    0.00    1.35    0.00    0.00    0.00   91.66
19:59:54     all    0.00    0.00    7.01    0.00    0.00    0.88    0.00    0.00    0.00   92.11
19:59:55     all    0.00    0.00    6.34    0.00    0.00    0.98    0.00    0.00    0.00   92.68
19:59:56     all    0.00    0.00    6.27    0.00    0.00    1.05    0.00    0.00    0.00   92.68
19:59:57     all    0.00    0.00    6.31    0.00    0.00    1.04    0.00    0.00    0.00   92.65
19:59:58     all    0.00    0.00    5.73    0.00    0.00    0.92    0.00    0.00    0.00   93.35
19:59:59     all    0.03    0.00    6.73    0.00    0.00    0.85    0.00    0.00    0.00   92.39
20:00:00     all    0.35    0.00    6.56    0.00    0.00    0.89    0.00    0.00    0.00   92.20
20:00:01     all    0.00    0.00    7.01    0.00    0.00    0.95    0.00    0.00    0.00   92.04
20:00:02     all    0.00    0.00    6.93    0.00    0.00    1.04    0.00    0.00    0.00   92.03
20:00:03     all    0.03    0.00    6.54    0.00    0.00    1.04    0.00    0.00    0.00   92.39
20:00:04     all    0.00    0.00    6.67    0.00    0.00    0.82    0.00    0.00    0.00   92.51
20:00:05     all    0.00    0.00    6.53    0.00    0.00    0.86    0.00    0.00    0.00   92.61
20:00:06     all    0.00    0.00    6.34    0.00    0.00    1.19    0.00    0.00    0.00   92.46
20:00:07     all    0.00    0.00    6.68    0.00    0.00    1.04    0.00    0.00    0.00   92.29
20:00:08     all    0.00    0.00    6.51    0.00    0.00    0.98    0.00    0.00    0.00   92.51
20:00:09     all    0.00    0.00    6.39    0.00    0.00    0.95    0.00    0.00    0.00   92.66
20:00:10     all    0.06    0.00    6.55    0.00    0.00    1.27    0.00    0.00    0.00   92.12
20:00:11     all    0.00    0.00    6.54    0.00    0.00    1.01    0.00    0.00    0.00   92.45
20:00:12     all    0.00    0.00    6.99    0.00    0.00    1.04    0.00    0.00    0.00   91.97
20:00:13     all    0.00    0.00    5.44    0.00    0.00    0.76    0.00    0.00    0.00   93.80
20:00:14     all    0.00    0.00    4.59    0.00    0.00    0.91    0.00    0.00    0.00   94.50
20:00:15     all    0.00    0.00    4.71    0.00    0.00    0.75    0.00    0.00    0.00   94.54
