Linux 4.20.0+ (eternitystorage) 	01/14/24 	_x86_64_	(32 CPU)

21:49:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:49:06     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:07     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:08     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:09     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:10     all    0.06    0.00    0.28    0.00    0.00    0.00    0.00    0.00    0.00   99.66
21:49:11     all    0.00    0.00    0.60    0.00    0.00    0.03    0.00    0.00    0.00   99.37
21:49:12     all    0.00    0.00    0.88    0.00    0.00    0.03    0.00    0.00    0.00   99.09
21:49:13     all    0.03    0.00    0.44    0.00    0.00    0.03    0.00    0.00    0.00   99.50
21:49:14     all    0.00    0.00    0.88    0.00    0.00    0.00    0.00    0.00    0.00   99.12
21:49:15     all    0.00    0.00    0.31    0.00    0.00    0.00    0.00    0.00    0.00   99.69
21:49:16     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:17     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:18     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:19     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:20     all    0.09    0.00    0.12    0.00    0.00    0.00    0.00    0.00    0.00   99.78
21:49:21     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:22     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:23     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:24     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:25     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:26     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:49:27     all    0.00    0.00    0.31    0.00    0.00    0.03    0.00    0.00    0.00   99.66
21:49:28     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
21:49:29     all    0.00    0.00    1.54    0.00    0.00    0.03    0.00    0.00    0.00   98.43
21:49:30     all    0.13    0.00    2.56    0.00    0.00    0.13    0.00    0.00    0.00   97.19
21:49:31     all    0.00    0.00    3.59    0.00    0.00    0.31    0.00    0.00    0.00   96.10
21:49:32     all    0.00    0.00    4.37    0.00    0.00    0.35    0.00    0.00    0.00   95.29
21:49:33     all    0.03    0.00    4.25    0.00    0.00    0.31    0.00    0.00    0.00   95.41
21:49:34     all    0.00    0.00    4.52    0.00    0.00    0.35    0.00    0.00    0.00   95.14
21:49:35     all    0.00    0.00    4.34    0.00    0.00    0.35    0.00    0.00    0.00   95.31
21:49:36     all    0.00    0.00    4.54    0.00    0.00    0.41    0.00    0.00    0.00   95.05
21:49:37     all    0.00    0.00    3.82    0.00    0.00    0.25    0.00    0.00    0.00   95.92
21:49:38     all    0.00    0.00    3.91    0.00    0.00    0.32    0.00    0.00    0.00   95.77
21:49:39     all    0.03    0.00    4.24    0.00    0.00    0.41    0.00    0.00    0.00   95.32
21:49:40     all    0.06    0.00    4.31    0.00    0.00    0.25    0.00    0.00    0.00   95.38
21:49:41     all    0.22    0.00    4.21    0.00    0.00    0.38    0.00    0.00    0.00   95.19
21:49:42     all    0.22    0.00    3.94    0.66    0.00    0.25    0.00    0.00    0.00   94.92
21:49:43     all    0.44    0.00    4.27    2.42    0.00    0.63    0.00    0.00    0.00   92.25
21:49:44     all    0.19    0.00    3.76    0.00    0.00    0.25    0.00    0.00    0.00   95.79
21:49:45     all    0.22    0.00    3.69    0.00    0.00    0.54    0.00    0.00    0.00   95.55
21:49:46     all    0.00    0.00    4.40    0.00    0.00    0.25    0.00    0.00    0.00   95.35
21:49:47     all    0.31    0.00    4.31    0.00    0.00    0.25    0.00    0.00    0.00   95.12
21:49:48     all    0.09    0.00    3.85    0.00    0.00    0.16    0.00    0.00    0.00   95.89
21:49:49     all    0.19    0.00    4.26    0.00    0.00    0.63    0.00    0.00    0.00   94.92
21:49:50     all    0.09    0.00    4.04    0.00    0.00    0.35    0.00    0.00    0.00   95.52
21:49:51     all    0.03    0.00    3.97    0.00    0.00    0.32    0.00    0.00    0.00   95.68
21:49:52     all    0.00    0.00    4.28    0.00    0.00    0.22    0.00    0.00    0.00   95.50
21:49:53     all    0.00    0.00    4.16    0.00    0.00    0.32    0.00    0.00    0.00   95.53
21:49:54     all    0.00    0.00    4.43    0.00    0.00    0.19    0.00    0.00    0.00   95.38
21:49:55     all    0.00    0.00    4.19    0.00    0.00    0.31    0.00    0.00    0.00   95.50
21:49:56     all    0.00    0.00    4.16    0.00    0.00    0.25    0.00    0.00    0.00   95.59
21:49:57     all    0.00    0.00    4.16    0.00    0.00    0.28    0.00    0.00    0.00   95.56
21:49:58     all    0.00    0.00    4.22    0.00    0.00    0.25    0.00    0.00    0.00   95.53
21:49:59     all    0.00    0.00    4.27    0.00    0.00    0.38    0.00    0.00    0.00   95.35
21:50:00     all    0.32    0.00    4.10    0.00    0.00    0.38    0.00    0.00    0.00   95.21
21:50:01     all    0.00    0.00    3.91    0.00    0.00    0.35    0.00    0.00    0.00   95.74
21:50:02     all    0.03    0.00    3.94    0.00    0.00    0.38    0.00    0.00    0.00   95.65
21:50:03     all    0.03    0.00    4.46    0.00    0.00    0.25    0.00    0.00    0.00   95.26
21:50:04     all    0.00    0.00    3.97    0.00    0.00    0.38    0.00    0.00    0.00   95.66
21:50:05     all    0.00    0.00    3.97    0.00    0.00    0.32    0.00    0.00    0.00   95.71
21:50:06     all    0.00    0.00    4.15    0.00    0.00    0.35    0.00    0.00    0.00   95.50
21:50:07     all    0.03    0.00    3.91    0.00    0.00    0.35    0.00    0.00    0.00   95.71
21:50:08     all    0.00    0.00    4.30    0.00    0.00    0.31    0.00    0.00    0.00   95.38
21:50:09     all    0.03    0.00    4.03    0.00    0.00    0.35    0.00    0.00    0.00   95.59
21:50:10     all    0.06    0.00    4.15    0.00    0.00    0.35    0.00    0.00    0.00   95.44
21:50:11     all    0.03    0.00    4.33    0.00    0.00    0.35    0.00    0.00    0.00   95.29
21:50:12     all    0.00    0.00    4.40    0.00    0.00    0.25    0.00    0.00    0.00   95.35
21:50:13     all    0.00    0.00    4.19    0.00    0.00    0.28    0.00    0.00    0.00   95.53
21:50:14     all    0.03    0.00    3.94    0.00    0.00    0.32    0.00    0.00    0.00   95.71
21:50:15     all    0.00    0.00    3.82    0.00    0.00    0.32    0.00    0.00    0.00   95.86
21:50:16     all    0.00    0.00    4.07    0.00    0.00    0.19    0.00    0.00    0.00   95.74
21:50:17     all    0.00    0.00    3.85    0.00    0.00    0.19    0.00    0.00    0.00   95.96
21:50:18     all    0.00    0.00    3.85    0.00    0.00    0.19    0.00    0.00    0.00   95.96
21:50:19     all    0.00    0.00    4.10    0.00    0.00    0.19    0.00    0.00    0.00   95.72
21:50:20     all    0.03    0.00    3.79    0.00    0.00    0.35    0.00    0.00    0.00   95.83
