Linux 4.20.0+ (eternitystorage) 	01/14/24 	_x86_64_	(32 CPU)

22:15:48     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:15:49     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:15:50     all    0.06    0.00    0.12    0.00    0.00    0.00    0.00    0.00    0.00   99.81
22:15:51     all    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.97
22:15:52     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:15:53     all    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.97
22:15:54     all    0.03    0.03    0.03    0.00    0.00    0.03    0.00    0.00    0.00   99.88
22:15:55     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:15:56     all    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.97
22:15:57     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:15:58     all    0.00    0.03    0.22    0.00    0.00    0.00    0.00    0.00    0.00   99.75
22:15:59     all    0.00    0.00    1.07    0.00    0.00    0.06    0.00    0.00    0.00   98.87
22:16:00     all    0.57    0.00    1.89    0.00    0.00    0.03    0.00    0.00    0.00   97.52
22:16:01     all    0.00    0.00    3.02    0.00    0.00    0.19    0.00    0.00    0.00   96.79
22:16:02     all    0.00    0.00    3.84    0.00    0.00    0.25    0.00    0.00    0.00   95.91
22:16:03     all    0.00    0.00    4.54    0.00    0.00    0.38    0.00    0.00    0.00   95.08
22:16:04     all    0.00    0.00    4.34    0.00    0.00    0.28    0.00    0.00    0.00   95.38
22:16:05     all    0.00    0.00    4.25    0.00    0.00    0.25    0.00    0.00    0.00   95.50
22:16:06     all    0.00    0.00    4.00    0.00    0.00    0.44    0.00    0.00    0.00   95.56
22:16:07     all    0.00    0.00    4.22    0.00    0.00    0.31    0.00    0.00    0.00   95.47
22:16:08     all    0.00    0.00    4.07    0.00    0.00    0.32    0.00    0.00    0.00   95.62
22:16:09     all    0.00    0.00    4.22    0.00    0.00    0.19    0.00    0.00    0.00   95.59
22:16:10     all    0.13    0.00    3.89    0.00    0.00    0.32    0.00    0.00    0.00   95.67
22:16:11     all    0.00    0.00    4.06    0.00    0.00    0.44    0.00    0.00    0.00   95.50
22:16:12     all    0.00    0.00    4.39    0.00    0.00    0.28    0.00    0.00    0.00   95.32
22:16:13     all    0.00    0.00    4.15    0.00    0.00    0.31    0.00    0.00    0.00   95.54
22:16:14     all    0.00    0.00    3.82    0.00    0.00    0.35    0.00    0.00    0.00   95.84
22:16:15     all    0.00    0.03    3.87    0.00    0.00    0.35    0.00    0.00    0.00   95.75
22:16:16     all    0.00    0.00    3.90    0.00    0.00    0.35    0.00    0.00    0.00   95.75
22:16:17     all    0.00    0.00    4.00    0.00    0.00    0.28    0.00    0.00    0.00   95.72
22:16:18     all    0.00    0.00    3.88    0.00    0.00    0.28    0.00    0.00    0.00   95.84
22:16:19     all    0.00    0.00    4.30    0.00    0.00    0.22    0.00    0.00    0.00   95.48
22:16:20     all    0.09    0.00    4.16    0.00    0.00    0.22    0.00    0.00    0.00   95.53
22:16:21     all    0.00    0.03    3.93    0.00    0.00    0.41    0.00    0.00    0.00   95.62
22:16:22     all    0.00    0.00    3.90    0.00    0.00    0.31    0.00    0.00    0.00   95.78
22:16:23     all    0.03    0.00    4.00    0.00    0.00    0.25    0.00    0.00    0.00   95.72
22:16:24     all    0.00    0.00    4.09    0.00    0.00    0.25    0.00    0.00    0.00   95.65
22:16:25     all    0.03    0.00    4.22    0.00    0.00    0.22    0.00    0.00    0.00   95.53
22:16:26     all    0.00    0.00    4.09    0.00    0.00    0.28    0.00    0.00    0.00   95.62
22:16:27     all    0.00    0.00    3.82    0.00    0.00    0.28    0.00    0.00    0.00   95.89
22:16:28     all    0.00    0.03    3.95    0.00    0.00    0.25    0.00    0.00    0.00   95.77
22:16:29     all    0.00    0.00    4.25    0.00    0.00    0.28    0.00    0.00    0.00   95.47
22:16:30     all    0.09    0.00    4.04    0.00    0.00    0.35    0.00    0.00    0.00   95.52
22:16:31     all    0.00    0.00    4.15    0.00    0.00    0.41    0.00    0.00    0.00   95.44
22:16:32     all    0.00    0.00    4.03    0.00    0.00    0.35    0.00    0.00    0.00   95.62
22:16:33     all    0.00    0.00    4.16    0.00    0.00    0.19    0.00    0.00    0.00   95.65
22:16:34     all    0.00    0.00    4.09    0.00    0.00    0.31    0.00    0.00    0.00   95.59
22:16:35     all    0.00    0.00    4.49    0.00    0.00    0.28    0.00    0.00    0.00   95.23
22:16:36     all    0.00    0.00    4.31    0.00    0.00    0.22    0.00    0.00    0.00   95.47
22:16:37     all    0.00    0.00    3.94    0.00    0.00    0.41    0.00    0.00    0.00   95.65
22:16:38     all    0.00    0.00    3.91    0.00    0.00    0.28    0.00    0.00    0.00   95.81
22:16:39     all    0.00    0.00    4.25    0.00    0.00    0.22    0.00    0.00    0.00   95.53
22:16:40     all    0.06    0.00    4.24    0.00    0.00    0.35    0.00    0.00    0.00   95.35
22:16:41     all    0.00    0.00    4.15    0.00    0.00    0.35    0.00    0.00    0.00   95.50
22:16:42     all    0.00    0.00    3.76    0.00    0.00    0.25    0.00    0.00    0.00   95.99
22:16:43     all    0.00    0.00    3.91    0.00    0.00    0.28    0.00    0.00    0.00   95.81
22:16:44     all    0.03    0.00    4.15    0.00    0.00    0.25    0.00    0.00    0.00   95.56
22:16:45     all    0.00    0.00    3.91    0.00    0.00    0.28    0.00    0.00    0.00   95.81
22:16:46     all    0.00    0.00    4.04    0.00    0.00    0.16    0.00    0.00    0.00   95.81
22:16:47     all    0.00    0.00    3.88    0.00    0.00    0.32    0.00    0.00    0.00   95.81
22:16:48     all    0.00    0.00    3.87    0.00    0.00    0.25    0.00    0.00    0.00   95.88
