Linux 4.20.0+ (eternitystorage) 	01/15/24 	_x86_64_	(32 CPU)

17:26:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:26:08     all    0.00    0.12    3.06    0.00    0.00    0.28    0.00    0.00    0.00   96.54
17:26:09     all    0.00    0.16    3.03    0.00    0.00    0.13    0.00    0.00    0.00   96.69
17:26:10     all    0.09    0.25    2.94    0.00    0.00    0.22    0.00    0.00    0.00   96.50
17:26:11     all    0.00    0.16    3.06    0.00    0.00    0.19    0.00    0.00    0.00   96.60
17:26:12     all    0.00    0.16    2.91    0.00    0.00    0.22    0.00    0.00    0.00   96.72
17:26:13     all    0.00    0.09    0.91    0.00    0.00    0.06    0.00    0.00    0.00   98.94
17:26:14     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
17:26:15     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:26:16     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:26:17     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:26:18     all    0.00    0.00    0.00    0.19    0.00    0.00    0.00    0.00    0.00   99.81
17:26:19     all    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.97
17:26:20     all    0.06    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.84
17:26:21     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:26:22     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:26:23     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:26:24     all    0.03    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.94
17:26:25     all    0.00    0.00    0.63    0.00    0.00    0.03    0.00    0.00    0.00   99.34
17:26:26     all    0.00    0.00    0.50    0.00    0.00    0.03    0.00    0.00    0.00   99.47
17:26:27     all    0.00    0.00    0.78    0.00    0.00    0.03    0.00    0.00    0.00   99.19
17:26:28     all    0.00    0.00    0.53    0.00    0.00    0.00    0.00    0.00    0.00   99.47
17:26:29     all    0.00    0.00    0.59    0.00    0.00    0.03    0.00    0.00    0.00   99.37
17:26:30     all    0.09    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.84
17:26:31     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
17:26:32     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
17:26:33     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:26:34     all    0.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.94
17:26:35     all    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.97
17:26:36     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:26:37     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
17:26:38     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:26:39     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:26:40     all    0.09    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.84
17:26:41     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:26:42     all    0.00    0.00    0.91    0.00    0.00    0.03    0.00    0.00    0.00   99.06
17:26:43     all    0.00    0.00    1.60    0.00    0.00    0.06    0.00    0.00    0.00   98.33
17:26:44     all    0.00    0.00    2.27    0.00    0.00    0.09    0.00    0.00    0.00   97.64
17:26:45     all    0.00    0.00    3.95    0.00    0.00    0.25    0.00    0.00    0.00   95.80
17:26:46     all    0.00    0.00    3.88    0.00    0.00    0.38    0.00    0.00    0.00   95.74
17:26:47     all    0.00    0.00    4.58    0.00    0.00    0.38    0.00    0.00    0.00   95.05
17:26:48     all    0.00    0.00    4.46    0.00    0.00    0.31    0.00    0.00    0.00   95.23
17:26:49     all    0.00    0.00    4.16    0.00    0.00    0.22    0.00    0.00    0.00   95.62
17:26:50     all    0.09    0.00    4.07    0.00    0.00    0.25    0.00    0.00    0.00   95.58
17:26:51     all    0.00    0.00    4.49    0.00    0.00    0.38    0.00    0.00    0.00   95.14
17:26:52     all    0.00    0.00    4.03    0.00    0.00    0.32    0.00    0.00    0.00   95.65
17:26:53     all    0.00    0.00    3.95    0.00    0.00    0.22    0.00    0.00    0.00   95.83
17:26:54     all    0.00    0.00    3.89    0.00    0.00    0.19    0.00    0.00    0.00   95.92
17:26:55     all    0.00    0.00    4.76    0.00    0.00    0.22    0.00    0.00    0.00   95.02
17:26:56     all    0.00    0.00    4.09    0.00    0.00    0.35    0.00    0.00    0.00   95.57
17:26:57     all    0.00    0.00    3.48    0.00    0.00    0.41    0.00    0.00    0.00   96.11
17:26:58     all    0.00    0.00    4.12    0.00    0.00    0.38    0.00    0.00    0.00   95.50
17:26:59     all    0.00    0.00    3.88    0.00    0.00    0.22    0.00    0.00    0.00   95.90
17:27:00     all    0.60    0.00    4.37    0.00    0.00    0.28    0.00    0.00    0.00   94.75
17:27:01     all    0.00    0.00    3.91    0.00    0.00    0.32    0.00    0.00    0.00   95.77
17:27:02     all    0.00    0.00    3.94    0.00    0.00    0.28    0.00    0.00    0.00   95.78
17:27:03     all    0.00    0.00    3.97    0.00    0.00    0.28    0.00    0.00    0.00   95.75
17:27:04     all    0.00    0.00    4.60    0.00    0.00    0.38    0.00    0.00    0.00   95.02
17:27:05     all    0.00    0.00    4.28    0.00    0.00    0.25    0.00    0.00    0.00   95.47
17:27:06     all    0.00    0.00    4.18    0.00    0.00    0.31    0.00    0.00    0.00   95.50
17:27:07     all    0.00    0.00    4.21    0.00    0.00    0.28    0.00    0.00    0.00   95.50
17:27:08     all    0.00    0.00    3.94    0.00    0.00    0.32    0.00    0.00    0.00   95.74
17:27:09     all    0.00    0.00    4.64    0.00    0.00    0.25    0.00    0.00    0.00   95.11
17:27:10     all    0.06    0.00    4.13    0.00    0.00    0.32    0.00    0.00    0.00   95.49
17:27:11     all    0.00    0.00    4.19    0.00    0.00    0.28    0.00    0.00    0.00   95.53
17:27:12     all    0.00    0.00    3.94    0.00    0.00    0.25    0.00    0.00    0.00   95.80
17:27:13     all    0.03    0.00    3.97    0.00    0.00    0.25    0.00    0.00    0.00   95.74
17:27:14     all    0.00    0.00    3.85    0.00    0.00    0.28    0.00    0.00    0.00   95.86
17:27:15     all    0.00    0.00    3.89    0.00    0.00    0.19    0.00    0.00    0.00   95.92
17:27:16     all    0.00    0.00    3.92    0.00    0.00    0.28    0.00    0.00    0.00   95.80
17:27:17     all    0.00    0.00    4.49    0.00    0.00    0.22    0.00    0.00    0.00   95.29
17:27:18     all    0.00    0.00    4.13    0.00    0.00    0.25    0.00    0.00    0.00   95.62
17:27:19     all    0.00    0.00    3.97    0.00    0.00    0.22    0.00    0.00    0.00   95.80
17:27:20     all    0.13    0.00    4.00    0.00    0.00    0.32    0.00    0.00    0.00   95.55
17:27:21     all    0.00    0.00    4.09    0.00    0.00    0.28    0.00    0.00    0.00   95.62
17:27:22     all    0.00    0.00    4.09    0.00    0.00    0.22    0.00    0.00    0.00   95.69
17:27:23     all    0.00    0.00    4.27    0.00    0.00    0.38    0.00    0.00    0.00   95.35
17:27:24     all    0.00    0.00    4.16    0.00    0.00    0.19    0.00    0.00    0.00   95.65
17:27:25     all    0.00    0.00    4.39    0.00    0.00    0.28    0.00    0.00    0.00   95.32
