Linux 4.20.0+ (eternitystorage) 	01/15/24 	_x86_64_	(32 CPU)

20:27:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:27:01     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:27:02     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:27:03     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
20:27:04     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:27:05     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:27:06     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:27:07     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:27:08     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:27:09     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:27:10     all    0.09    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.84
20:27:11     all    0.00    0.00    0.53    0.00    0.00    0.00    0.00    0.00    0.00   99.47
20:27:12     all    0.00    0.00    1.54    0.00    0.00    0.06    0.00    0.00    0.00   98.40
20:27:13     all    0.00    0.00    2.77    0.00    0.00    0.22    0.00    0.00    0.00   97.01
20:27:14     all    0.00    0.00    3.30    0.00    0.00    0.19    0.00    0.00    0.00   96.51
20:27:15     all    0.00    0.00    3.52    0.00    0.00    0.22    0.00    0.00    0.00   96.26
20:27:16     all    0.03    0.00    3.74    0.13    0.00    0.25    0.00    0.00    0.00   95.85
20:27:17     all    0.00    0.00    3.00    0.00    0.00    0.25    0.00    0.00    0.00   96.75
20:27:18     all    0.03    0.00    3.58    0.00    0.00    0.19    0.00    0.00    0.00   96.20
20:27:19     all    0.03    0.00    3.22    0.00    0.00    0.19    0.00    0.00    0.00   96.56
20:27:20     all    0.09    0.00    3.52    0.00    0.00    0.22    0.00    0.00    0.00   96.16
20:27:21     all    0.03    0.00    3.65    0.00    0.00    0.16    0.00    0.00    0.00   96.17
20:27:22     all    0.00    0.00    3.70    0.00    0.00    0.25    0.00    0.00    0.00   96.05
20:27:23     all    0.03    0.00    3.82    0.00    0.00    0.25    0.00    0.00    0.00   95.90
20:27:24     all    0.00    0.00    3.46    0.00    0.00    0.13    0.00    0.00    0.00   96.41
20:27:25     all    0.00    0.00    3.18    0.00    0.00    0.28    0.00    0.00    0.00   96.54
20:27:26     all    0.03    0.00    3.15    0.00    0.00    0.22    0.00    0.00    0.00   96.59
20:27:27     all    0.00    0.00    3.36    0.00    0.00    0.25    0.00    0.00    0.00   96.39
20:27:28     all    0.00    0.00    3.15    0.00    0.00    0.16    0.00    0.00    0.00   96.69
20:27:29     all    0.03    0.00    3.15    0.00    0.00    0.22    0.00    0.00    0.00   96.60
20:27:30     all    0.06    0.00    3.37    0.00    0.00    0.16    0.00    0.00    0.00   96.40
20:27:31     all    0.00    0.00    3.42    0.00    0.00    0.28    0.00    0.00    0.00   96.30
20:27:32     all    0.00    0.00    3.58    0.00    0.00    0.22    0.00    0.00    0.00   96.20
20:27:33     all    0.03    0.00    3.03    0.00    0.00    0.28    0.00    0.00    0.00   96.66
20:27:34     all    0.00    0.00    3.46    0.00    0.00    0.16    0.00    0.00    0.00   96.39
20:27:35     all    0.03    0.00    3.40    0.00    0.00    0.31    0.00    0.00    0.00   96.26
