Linux 4.20.0+ (eternitystorage) 	01/14/24 	_x86_64_	(32 CPU)

18:42:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:42:34     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
18:42:35     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
18:42:36     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:42:37     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:42:38     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:42:39     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
18:42:40     all    0.06    0.00    0.06    0.00    0.00    0.03    0.00    0.00    0.00   99.84
18:42:41     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
18:42:42     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:42:43     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:42:44     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:42:45     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
18:42:46     all    0.00    0.00    0.28    0.00    0.00    0.00    0.00    0.00    0.00   99.72
18:42:47     all    0.00    0.00    1.16    0.00    0.00    0.03    0.00    0.00    0.00   98.81
18:42:48     all    0.00    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.75
18:42:49     all    0.00    0.00    1.29    0.00    0.00    0.03    0.00    0.00    0.00   98.68
18:42:50     all    0.13    0.00    1.44    0.00    0.00    0.00    0.00    0.00    0.00   98.43
18:42:51     all    0.00    0.00    1.41    0.00    0.00    0.00    0.00    0.00    0.00   98.59
18:42:52     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
18:42:53     all    0.00    0.00    1.32    0.00    0.00    0.03    0.00    0.00    0.00   98.65
18:42:54     all    0.00    0.00    1.59    0.00    0.00    0.00    0.00    0.00    0.00   98.41
18:42:55     all    0.00    0.00    1.50    0.00    0.00    0.03    0.00    0.00    0.00   98.47
18:42:56     all    0.00    0.00    1.16    0.00    0.00    0.06    0.00    0.00    0.00   98.78
18:42:57     all    0.00    0.00    1.38    0.00    0.00    0.03    0.00    0.00    0.00   98.59
18:42:58     all    0.00    0.00    1.47    0.00    0.00    0.00    0.00    0.00    0.00   98.53
18:42:59     all    0.00    0.00    1.13    0.00    0.00    0.00    0.00    0.00    0.00   98.87
18:43:00     all    0.28    0.00    1.16    0.00    0.00    0.03    0.00    0.00    0.00   98.52
18:43:01     all    0.00    0.00    1.16    0.00    0.00    0.06    0.00    0.00    0.00   98.78
18:43:02     all    0.03    0.00    1.38    0.00    0.00    0.09    0.00    0.00    0.00   98.50
18:43:03     all    0.00    0.00    1.04    0.00    0.00    0.03    0.00    0.00    0.00   98.93
18:43:04     all    0.00    0.00    1.32    0.00    0.00    0.00    0.00    0.00    0.00   98.68
