Linux 4.20.0+ (eternitystorage) 	01/14/24 	_x86_64_	(32 CPU)

19:37:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:37:50     all    0.09    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.81
19:37:51     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
19:37:52     all    0.00    0.00    0.34    0.00    0.00    0.03    0.00    0.00    0.00   99.62
19:37:53     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:37:54     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:37:55     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:37:56     all    0.00    0.00    0.41    0.00    0.00    0.03    0.00    0.00    0.00   99.56
19:37:57     all    0.03    0.00    0.19    0.00    0.00    0.00    0.00    0.00    0.00   99.78
19:37:58     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:37:59     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
19:38:00     all    0.47    0.00    0.25    0.00    0.00    0.03    0.00    0.00    0.00   99.25
19:38:01     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:38:02     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
19:38:03     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
19:38:04     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:38:05     all    0.03    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.94
19:38:06     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
19:38:07     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
19:38:08     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
19:38:09     all    0.00    0.00    0.69    0.00    0.00    0.00    0.00    0.00    0.00   99.31
19:38:10     all    0.13    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   99.22
19:38:11     all    0.03    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   99.37
19:38:12     all    0.00    0.00    0.81    0.00    0.00    0.03    0.00    0.00    0.00   99.15
19:38:13     all    0.00    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.75
19:38:14     all    0.03    0.00    1.29    0.00    0.00    0.03    0.00    0.00    0.00   98.65
19:38:15     all    0.03    0.00    1.35    0.00    0.00    0.03    0.00    0.00    0.00   98.59
19:38:16     all    0.00    0.00    1.32    0.00    0.00    0.03    0.00    0.00    0.00   98.65
19:38:17     all    0.00    0.00    1.32    0.06    0.00    0.03    0.00    0.00    0.00   98.59
19:38:18     all    0.03    0.00    1.47    0.00    0.00    0.03    0.00    0.00    0.00   98.47
19:38:19     all    0.00    0.00    1.41    0.00    0.00    0.00    0.00    0.00    0.00   98.59
19:38:20     all    0.06    0.00    1.26    0.00    0.00    0.06    0.00    0.00    0.00   98.62
19:38:21     all    0.03    0.00    1.31    0.00    0.00    0.03    0.00    0.00    0.00   98.62
19:38:22     all    0.00    0.00    1.10    0.00    0.00    0.03    0.00    0.00    0.00   98.87
19:38:23     all    0.00    0.00    1.35    0.00    0.00    0.03    0.00    0.00    0.00   98.62
19:38:24     all    0.00    0.00    1.22    0.00    0.00    0.09    0.00    0.00    0.00   98.68
19:38:25     all    0.00    0.00    1.35    0.00    0.00    0.03    0.00    0.00    0.00   98.62
19:38:26     all    0.03    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.71
19:38:27     all    0.00    0.00    1.25    0.00    0.00    0.03    0.00    0.00    0.00   98.72
19:38:28     all    0.00    0.00    1.47    0.00    0.00    0.00    0.00    0.00    0.00   98.53
19:38:29     all    0.00    0.00    1.44    0.00    0.00    0.00    0.00    0.00    0.00   98.56
