Linux 4.20.0+ (eternitystorage) 	01/16/24 	_x86_64_	(32 CPU)

01:29:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:29:35     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:29:36     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:29:37     all    0.03    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.94
01:29:38     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:29:39     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:29:40     all    0.06    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.87
01:29:41     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:29:42     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:29:43     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:29:44     all    0.00    0.00    0.47    0.00    0.00    0.00    0.00    0.00    0.00   99.53
01:29:45     all    0.00    0.00    1.44    0.00    0.00    0.06    0.00    0.00    0.00   98.49
01:29:46     all    0.00    0.00    1.95    0.00    0.00    0.03    0.00    0.00    0.00   98.02
01:29:47     all    0.03    0.00    2.95    0.00    0.00    0.19    0.00    0.00    0.00   96.83
01:29:48     all    0.00    0.00    3.90    0.00    0.00    0.28    0.00    0.00    0.00   95.81
01:29:49     all    0.00    0.00    3.98    0.00    0.00    0.19    0.00    0.00    0.00   95.83
01:29:50     all    0.13    0.00    4.35    0.00    0.00    0.19    0.00    0.00    0.00   95.34
01:29:51     all    0.00    0.00    4.09    0.00    0.00    0.41    0.00    0.00    0.00   95.50
01:29:52     all    0.00    0.00    3.94    0.00    0.00    0.35    0.00    0.00    0.00   95.71
01:29:53     all    0.00    0.00    4.30    0.00    0.00    0.38    0.00    0.00    0.00   95.32
01:29:54     all    0.00    0.00    4.33    0.00    0.00    0.47    0.00    0.00    0.00   95.20
01:29:55     all    0.00    0.00    4.18    0.00    0.00    0.35    0.00    0.00    0.00   95.48
01:29:56     all    0.00    0.00    3.70    0.00    0.00    0.35    0.00    0.00    0.00   95.96
01:29:57     all    0.00    0.00    3.96    0.00    0.00    0.47    0.00    0.00    0.00   95.57
01:29:58     all    0.22    0.00    3.94    0.00    0.00    0.28    0.00    0.00    0.00   95.56
01:29:59     all    0.00    0.00    4.24    0.00    0.00    0.31    0.00    0.00    0.00   95.45
01:30:00     all    0.35    0.00    3.92    0.00    0.00    0.25    0.00    0.00    0.00   95.48
01:30:01     all    0.06    0.00    4.12    0.00    0.00    0.38    0.00    0.00    0.00   95.44
01:30:02     all    0.00    0.00    4.19    0.00    0.00    0.25    0.00    0.00    0.00   95.56
01:30:03     all    0.00    0.00    3.79    0.00    0.00    0.25    0.00    0.00    0.00   95.96
01:30:04     all    0.00    0.00    4.27    0.00    0.00    0.35    0.00    0.00    0.00   95.38
01:30:05     all    0.00    0.00    3.96    0.00    0.00    0.35    0.00    0.00    0.00   95.69
01:30:06     all    0.00    0.00    3.85    0.00    0.00    0.41    0.00    0.00    0.00   95.74
01:30:07     all    0.03    0.00    4.24    0.00    0.00    0.44    0.00    0.00    0.00   95.29
01:30:08     all    0.00    0.00    4.28    0.00    0.00    0.25    0.00    0.00    0.00   95.47
01:30:09     all    0.00    0.00    4.52    0.00    0.00    0.19    0.00    0.00    0.00   95.29
01:30:10     all    0.09    0.00    4.37    0.00    0.00    0.31    0.00    0.00    0.00   95.22
01:30:11     all    0.00    0.00    4.22    0.00    0.00    0.25    0.00    0.00    0.00   95.53
01:30:12     all    0.00    0.00    4.16    0.00    0.00    0.25    0.00    0.00    0.00   95.59
01:30:13     all    0.00    0.00    4.33    0.00    0.00    0.25    0.00    0.00    0.00   95.41
01:30:14     all    0.00    0.00    4.25    0.00    0.00    0.22    0.00    0.00    0.00   95.53
01:30:15     all    0.00    0.00    4.31    0.00    0.00    0.28    0.00    0.00    0.00   95.41
01:30:16     all    0.00    0.00    4.15    0.00    0.00    0.38    0.00    0.00    0.00   95.47
01:30:17     all    0.00    0.00    4.15    0.00    0.00    0.44    0.00    0.00    0.00   95.41
01:30:18     all    0.00    0.00    4.31    0.00    0.00    0.25    0.00    0.00    0.00   95.44
01:30:19     all    0.03    0.00    3.95    0.00    0.00    0.19    0.00    0.00    0.00   95.83
01:30:20     all    0.06    0.00    4.25    0.00    0.00    0.28    0.00    0.00    0.00   95.41
01:30:21     all    0.00    0.00    4.21    0.00    0.00    0.28    0.00    0.00    0.00   95.50
01:30:22     all    0.03    0.00    4.27    0.00    0.00    0.35    0.00    0.00    0.00   95.36
01:30:23     all    0.00    0.00    4.24    0.00    0.00    0.28    0.00    0.00    0.00   95.47
01:30:24     all    0.00    0.00    4.15    0.00    0.00    0.38    0.00    0.00    0.00   95.48
01:30:25     all    0.00    0.00    4.13    0.00    0.00    0.19    0.00    0.00    0.00   95.69
01:30:26     all    0.00    0.00    4.09    0.00    0.00    0.16    0.00    0.00    0.00   95.75
