Linux 4.20.0+ (eternitystorage) 	01/14/24 	_x86_64_	(32 CPU)

21:08:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:08:14     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
21:08:15     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:08:16     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:08:17     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:08:18     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:08:19     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:08:20     all    0.06    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.87
21:08:21     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:08:22     all    0.03    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.94
21:08:23     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:08:24     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:08:25     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:08:26     all    0.03    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.94
21:08:27     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:08:28     all    0.00    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.91
21:08:29     all    0.00    0.00    1.79    0.00    0.00    0.13    0.00    0.00    0.00   98.09
21:08:30     all    0.06    0.00    2.42    0.00    0.00    0.19    0.00    0.00    0.00   97.33
21:08:31     all    0.00    0.00    2.17    0.00    0.00    0.16    0.00    0.00    0.00   97.67
21:08:32     all    0.03    0.00    2.23    0.00    0.00    0.13    0.00    0.00    0.00   97.61
21:08:33     all    0.00    0.00    2.24    0.00    0.00    0.09    0.00    0.00    0.00   97.67
21:08:34     all    0.00    0.00    2.23    0.00    0.00    0.13    0.00    0.00    0.00   97.64
