Linux 4.20.0+ (eternitystorage) 	01/14/24 	_x86_64_	(32 CPU)

20:26:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:26:38     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
20:26:39     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:26:40     all    0.06    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.84
20:26:41     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
20:26:42     all    0.03    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.94
20:26:43     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:26:44     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
20:26:45     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:26:46     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
20:26:47     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:26:48     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:26:49     all    0.00    0.00    0.50    0.00    0.00    0.03    0.00    0.00    0.00   99.47
20:26:50     all    0.06    0.00    1.91    0.00    0.00    0.06    0.00    0.00    0.00   97.96
20:26:51     all    0.00    0.00    2.23    0.00    0.00    0.09    0.00    0.00    0.00   97.67
20:26:52     all    0.00    0.00    2.24    0.00    0.00    0.09    0.00    0.00    0.00   97.67
20:26:53     all    0.00    0.00    2.45    0.00    0.00    0.13    0.00    0.00    0.00   97.42
20:26:54     all    0.00    0.00    2.26    0.00    0.00    0.19    0.00    0.00    0.00   97.55
20:26:55     all    0.00    0.00    2.36    0.00    0.00    0.13    0.00    0.00    0.00   97.52
20:26:56     all    0.00    0.00    2.54    0.00    0.00    0.19    0.00    0.00    0.00   97.27
20:26:57     all    0.00    0.00    2.33    0.00    0.00    0.19    0.00    0.00    0.00   97.49
20:26:58     all    0.00    0.00    2.32    0.00    0.00    0.16    0.00    0.00    0.00   97.52
20:26:59     all    0.00    0.00    2.26    0.00    0.00    0.16    0.00    0.00    0.00   97.58
20:27:00     all    0.47    0.00    2.18    0.00    0.00    0.09    0.00    0.00    0.00   97.25
20:27:01     all    0.00    0.00    2.11    0.00    0.00    0.13    0.00    0.00    0.00   97.77
20:27:02     all    0.00    0.00    2.20    0.00    0.00    0.09    0.00    0.00    0.00   97.71
20:27:03     all    0.00    0.00    2.26    0.00    0.00    0.13    0.00    0.00    0.00   97.61
20:27:04     all    0.00    0.00    2.23    0.00    0.00    0.13    0.00    0.00    0.00   97.64
20:27:05     all    0.00    0.00    2.17    0.00    0.00    0.13    0.00    0.00    0.00   97.70
20:27:06     all    0.00    0.00    2.36    0.00    0.00    0.09    0.00    0.00    0.00   97.55
20:27:07     all    0.00    0.00    2.32    0.00    0.00    0.09    0.00    0.00    0.00   97.58
20:27:08     all    0.00    0.00    2.11    0.00    0.00    0.06    0.00    0.00    0.00   97.83
20:27:09     all    0.00    0.00    2.48    0.00    0.00    0.13    0.00    0.00    0.00   97.40
20:27:10     all    0.09    0.00    2.33    0.00    0.00    0.06    0.00    0.00    0.00   97.52
20:27:11     all    0.22    0.00    2.17    0.00    0.00    0.09    0.00    0.00    0.00   97.51
20:27:12     all    0.00    0.00    2.29    0.00    0.00    0.09    0.00    0.00    0.00   97.61
20:27:13     all    0.00    0.00    2.39    0.00    0.00    0.13    0.00    0.00    0.00   97.49
20:27:14     all    0.00    0.00    2.20    0.00    0.00    0.06    0.00    0.00    0.00   97.73
20:27:15     all    0.00    0.00    2.35    0.00    0.00    0.13    0.00    0.00    0.00   97.52
20:27:16     all    0.00    0.00    2.20    0.00    0.00    0.09    0.00    0.00    0.00   97.70
20:27:17     all    0.00    0.00    2.32    0.00    0.00    0.13    0.00    0.00    0.00   97.55
20:27:18     all    0.00    0.00    2.54    0.00    0.00    0.22    0.00    0.00    0.00   97.24
20:27:19     all    0.00    0.00    2.20    0.00    0.00    0.09    0.00    0.00    0.00   97.70
20:27:20     all    0.09    0.00    2.32    0.00    0.00    0.16    0.00    0.00    0.00   97.42
20:27:21     all    0.00    0.00    2.48    0.00    0.00    0.09    0.00    0.00    0.00   97.43
20:27:22     all    0.00    0.00    2.29    0.00    0.00    0.13    0.00    0.00    0.00   97.58
20:27:23     all    0.00    0.00    2.11    0.00    0.00    0.16    0.00    0.00    0.00   97.73
20:27:24     all    0.00    0.00    2.36    0.00    0.00    0.13    0.00    0.00    0.00   97.52
20:27:25     all    0.00    0.00    2.33    0.00    0.00    0.06    0.00    0.00    0.00   97.61
20:27:26     all    0.00    0.00    2.26    0.00    0.00    0.13    0.00    0.00    0.00   97.61
20:27:27     all    0.00    0.00    2.42    0.00    0.00    0.16    0.00    0.00    0.00   97.43
20:27:28     all    0.00    0.00    2.45    0.00    0.00    0.09    0.00    0.00    0.00   97.46
20:27:29     all    0.00    0.00    2.23    0.00    0.00    0.06    0.00    0.00    0.00   97.70
20:27:30     all    0.09    0.00    2.42    0.00    0.00    0.16    0.00    0.00    0.00   97.33
20:27:31     all    0.00    0.00    2.39    0.00    0.00    0.09    0.00    0.00    0.00   97.52
20:27:32     all    0.00    0.00    1.98    0.00    0.00    0.13    0.00    0.00    0.00   97.89
20:27:33     all    0.00    0.00    2.39    0.00    0.00    0.06    0.00    0.00    0.00   97.55
20:27:34     all    0.00    0.00    2.30    0.00    0.00    0.06    0.00    0.00    0.00   97.64
20:27:35     all    0.00    0.00    2.51    0.00    0.00    0.13    0.00    0.00    0.00   97.37
20:27:36     all    0.00    0.00    2.69    0.00    0.00    0.06    0.00    0.00    0.00   97.24
20:27:37     all    0.00    0.00    2.20    0.00    0.00    0.06    0.00    0.00    0.00   97.73
20:27:38     all    0.00    0.00    2.30    0.00    0.00    0.09    0.00    0.00    0.00   97.61
20:27:39     all    0.00    0.00    2.36    0.00    0.00    0.09    0.00    0.00    0.00   97.55
20:27:40     all    0.09    0.00    2.36    0.00    0.00    0.09    0.00    0.00    0.00   97.45
20:27:41     all    0.00    0.00    2.17    0.00    0.00    0.09    0.00    0.00    0.00   97.73
20:27:42     all    0.03    0.00    2.23    0.00    0.00    0.09    0.00    0.00    0.00   97.64
20:27:43     all    0.00    0.00    2.17    0.00    0.00    0.13    0.00    0.00    0.00   97.70
20:27:44     all    0.00    0.00    2.32    0.00    0.00    0.09    0.00    0.00    0.00   97.58
20:27:45     all    0.00    0.00    2.32    0.00    0.00    0.09    0.00    0.00    0.00   97.58
20:27:46     all    0.00    0.00    1.95    0.00    0.00    0.16    0.00    0.00    0.00   97.89
20:27:47     all    0.00    0.00    2.14    0.00    0.00    0.03    0.00    0.00    0.00   97.83
20:27:48     all    0.00    0.00    2.20    0.00    0.00    0.06    0.00    0.00    0.00   97.73
20:27:49     all    0.00    0.00    2.36    0.00    0.00    0.09    0.00    0.00    0.00   97.55
20:27:50     all    0.09    0.00    2.23    0.00    0.00    0.25    0.00    0.00    0.00   97.42
20:27:51     all    0.00    0.00    2.36    0.00    0.00    0.09    0.00    0.00    0.00   97.55
20:27:52     all    0.03    0.00    2.32    0.00    0.00    0.16    0.00    0.00    0.00   97.49
20:27:53     all    0.00    0.00    2.11    0.00    0.00    0.09    0.00    0.00    0.00   97.80
20:27:54     all    0.00    0.00    2.42    0.00    0.00    0.09    0.00    0.00    0.00   97.49
20:27:55     all    0.00    0.00    2.36    0.00    0.00    0.13    0.00    0.00    0.00   97.52
20:27:56     all    0.00    0.00    2.05    0.00    0.00    0.03    0.00    0.00    0.00   97.92
20:27:57     all    0.00    0.00    2.36    0.00    0.00    0.16    0.00    0.00    0.00   97.49
20:27:58     all    0.00    0.00    2.48    0.00    0.00    0.13    0.00    0.00    0.00   97.40
20:27:59     all    0.00    0.00    2.23    0.00    0.00    0.06    0.00    0.00    0.00   97.71
20:28:00     all    0.47    0.00    2.51    0.00    0.00    0.19    0.00    0.00    0.00   96.83
20:28:01     all    0.00    0.00    2.33    0.00    0.00    0.06    0.00    0.00    0.00   97.61
20:28:02     all    0.03    0.00    2.45    0.00    0.00    0.06    0.00    0.00    0.00   97.46
20:28:03     all    0.00    0.00    2.02    0.00    0.00    0.16    0.00    0.00    0.00   97.83
20:28:04     all    0.00    0.00    2.08    0.00    0.00    0.06    0.00    0.00    0.00   97.86
20:28:05     all    0.00    0.00    2.11    0.00    0.00    0.03    0.00    0.00    0.00   97.86
20:28:06     all    0.00    0.00    2.17    0.00    0.00    0.16    0.00    0.00    0.00   97.67
20:28:07     all    0.00    0.00    2.14    0.00    0.00    0.13    0.00    0.00    0.00   97.73
20:28:08     all    0.00    0.00    2.20    0.00    0.00    0.16    0.00    0.00    0.00   97.64
20:28:09     all    0.00    0.00    2.42    0.00    0.00    0.19    0.00    0.00    0.00   97.40
20:28:10     all    0.06    0.00    2.33    0.00    0.00    0.09    0.00    0.00    0.00   97.51
20:28:11     all    0.00    0.00    2.45    0.00    0.00    0.13    0.00    0.00    0.00   97.43
20:28:12     all    0.00    0.00    2.02    0.00    0.00    0.09    0.00    0.00    0.00   97.89
20:28:13     all    0.00    0.00    2.20    0.00    0.00    0.13    0.00    0.00    0.00   97.67
20:28:14     all    0.00    0.00    2.14    0.00    0.00    0.06    0.00    0.00    0.00   97.80
