Linux 4.20.0+ (eternitystorage) 	01/13/24 	_x86_64_	(32 CPU)

22:01:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
22:01:32     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:01:33     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:01:34     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:01:35     all    0.00    0.00    0.97    0.00    0.00    0.03    0.00    0.00    0.00   99.00
22:01:36     all    0.00    0.03    0.31    0.00    0.00    0.00    0.00    0.00    0.00   99.66
22:01:37     all    0.00    0.00    0.31    0.00    0.00    0.00    0.00    0.00    0.00   99.69
22:01:38     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:01:39     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:01:40     all    0.09    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.84
22:01:41     all    0.03    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.91
22:01:42     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:01:43     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
22:01:44     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
22:01:45     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:01:46     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
22:01:47     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:01:48     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
22:01:49     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
22:01:50     all    0.09    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.84
22:01:51     all    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.97
22:01:52     all    0.00    0.00    0.47    0.00    0.00    0.00    0.00    0.00    0.00   99.53
22:01:53     all    0.00    0.00    1.91    0.00    0.00    0.06    0.00    0.00    0.00   98.03
22:01:54     all    0.00    0.00    1.89    0.00    0.00    0.09    0.00    0.00    0.00   98.02
22:01:55     all    0.00    0.00    2.01    0.00    0.00    0.16    0.00    0.00    0.00   97.83
22:01:56     all    0.00    0.00    2.66    0.00    0.00    0.13    0.00    0.00    0.00   97.22
22:01:57     all    0.00    0.00    2.29    0.00    0.00    0.16    0.00    0.00    0.00   97.55
22:01:58     all    0.00    0.00    1.98    0.00    0.00    0.06    0.00    0.00    0.00   97.95
22:01:59     all    0.00    0.00    2.14    0.00    0.00    0.06    0.00    0.00    0.00   97.80
22:02:00     all    0.44    0.00    2.33    0.00    0.00    0.13    0.00    0.00    0.00   97.11
22:02:01     all    0.03    0.00    2.17    0.00    0.00    0.09    0.00    0.00    0.00   97.71
22:02:02     all    0.00    0.00    2.20    0.00    0.00    0.13    0.00    0.00    0.00   97.68
22:02:03     all    0.00    0.00    2.32    0.00    0.00    0.13    0.00    0.00    0.00   97.55
22:02:04     all    0.00    0.00    2.23    0.00    0.00    0.16    0.00    0.00    0.00   97.62
