Linux 4.20.0+ (eternitystorage) 	01/13/24 	_x86_64_	(32 CPU)

21:35:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:35:20     all    0.09    0.00    0.03    0.00    0.00    0.06    0.00    0.00    0.00   99.81
21:35:21     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
21:35:22     all    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.97
21:35:23     all    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.97
21:35:24     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:25     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:26     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:27     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
21:35:28     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:29     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:30     all    0.06    0.00    0.06    0.00    0.00    0.03    0.00    0.00    0.00   99.84
21:35:31     all    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.97
21:35:32     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
21:35:33     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:34     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:35     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:36     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:37     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:38     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:39     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:40     all    0.09    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.84
21:35:41     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:42     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
21:35:43     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:44     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:45     all    0.00    0.00    0.38    0.00    0.00    0.06    0.00    0.00    0.00   99.56
21:35:46     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
21:35:47     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:48     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:49     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:50     all    0.09    0.00    0.09    0.00    0.00    0.03    0.00    0.00    0.00   99.78
21:35:51     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:52     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
21:35:53     all    0.00    0.00    0.38    0.00    0.00    0.03    0.00    0.00    0.00   99.59
21:35:54     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
21:35:55     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:56     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
21:35:57     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:35:58     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
21:35:59     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:36:00     all    0.44    0.00    0.16    0.00    0.00    0.09    0.00    0.00    0.00   99.31
21:36:01     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
21:36:02     all    0.03    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.72
21:36:03     all    0.00    0.00    0.47    0.00    0.00    0.00    0.00    0.00    0.00   99.53
21:36:04     all    0.00    0.00    0.59    0.00    0.00    0.00    0.00    0.00    0.00   99.41
21:36:05     all    0.00    0.00    0.59    0.00    0.00    0.03    0.00    0.00    0.00   99.37
21:36:06     all    0.00    0.00    0.59    0.00    0.00    0.00    0.00    0.00    0.00   99.41
21:36:07     all    0.00    0.00    0.56    0.00    0.00    0.00    0.00    0.00    0.00   99.44
21:36:08     all    0.00    0.00    0.47    0.00    0.00    0.00    0.00    0.00    0.00   99.53
21:36:09     all    0.00    0.00    0.53    0.00    0.00    0.00    0.00    0.00    0.00   99.47
21:36:10     all    0.09    0.00    1.07    0.00    0.00    0.06    0.00    0.00    0.00   98.78
21:36:11     all    0.00    0.00    1.13    0.00    0.00    0.00    0.00    0.00    0.00   98.87
21:36:12     all    0.00    0.00    1.13    0.00    0.00    0.09    0.00    0.00    0.00   98.78
21:36:13     all    0.00    0.00    1.07    0.00    0.00    0.03    0.00    0.00    0.00   98.90
21:36:14     all    0.00    0.00    1.35    0.00    0.00    0.03    0.00    0.00    0.00   98.62
21:36:15     all    0.00    0.00    1.38    0.00    0.00    0.03    0.00    0.00    0.00   98.59
21:36:16     all    0.00    0.00    1.07    0.00    0.00    0.03    0.00    0.00    0.00   98.90
21:36:17     all    0.06    0.00    1.10    0.00    0.00    0.03    0.00    0.00    0.00   98.81
21:36:18     all    0.00    0.00    1.19    0.00    0.00    0.00    0.00    0.00    0.00   98.81
21:36:19     all    0.00    0.00    1.13    0.00    0.00    0.00    0.00    0.00    0.00   98.87
21:36:20     all    0.06    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.68
21:36:21     all    0.00    0.00    0.97    0.00    0.00    0.00    0.00    0.00    0.00   99.03
21:36:22     all    0.03    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.72
21:36:23     all    0.00    0.00    1.07    0.00    0.00    0.00    0.00    0.00    0.00   98.93
21:36:24     all    0.00    0.00    1.10    0.00    0.00    0.00    0.00    0.00    0.00   98.90
21:36:25     all    0.00    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:36:26     all    0.03    0.00    1.10    0.00    0.00    0.00    0.00    0.00    0.00   98.87
21:36:27     all    0.00    0.00    1.10    0.00    0.00    0.03    0.00    0.00    0.00   98.87
21:36:28     all    0.00    0.00    1.04    0.00    0.00    0.03    0.00    0.00    0.00   98.93
21:36:29     all    0.00    0.00    0.97    0.00    0.00    0.06    0.00    0.00    0.00   98.96
21:36:30     all    0.06    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.71
21:36:31     all    0.00    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   98.75
21:36:32     all    0.00    0.00    1.32    0.00    0.00    0.00    0.00    0.00    0.00   98.68
21:36:33     all    0.00    0.00    1.38    0.00    0.00    0.03    0.00    0.00    0.00   98.59
21:36:34     all    0.00    0.00    1.04    0.00    0.00    0.03    0.00    0.00    0.00   98.93
21:36:35     all    0.00    0.00    1.31    0.00    0.00    0.03    0.00    0.00    0.00   98.65
21:36:36     all    0.00    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.84
21:36:37     all    0.00    0.00    1.13    0.00    0.00    0.00    0.00    0.00    0.00   98.87
21:36:38     all    0.03    0.00    1.10    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:36:39     all    0.00    0.00    1.16    0.00    0.00    0.03    0.00    0.00    0.00   98.81
21:36:40     all    0.09    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   98.65
21:36:41     all    0.00    0.00    1.03    0.00    0.00    0.06    0.00    0.00    0.00   98.90
21:36:42     all    0.03    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.81
21:36:43     all    0.00    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.84
21:36:44     all    0.00    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.75
21:36:45     all    0.00    0.00    1.19    0.00    0.00    0.00    0.00    0.00    0.00   98.81
21:36:46     all    0.00    0.00    1.25    0.00    0.00    0.03    0.00    0.00    0.00   98.72
21:36:47     all    0.00    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:36:48     all    0.00    0.00    1.34    0.00    0.00    0.06    0.00    0.00    0.00   98.59
21:36:49     all    0.00    0.00    1.16    0.00    0.00    0.03    0.00    0.00    0.00   98.81
21:36:50     all    0.09    0.00    1.28    0.00    0.00    0.06    0.00    0.00    0.00   98.56
21:36:51     all    0.00    0.00    0.81    0.00    0.00    0.03    0.00    0.00    0.00   99.15
21:36:52     all    0.03    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.81
21:36:53     all    0.00    0.00    1.04    0.00    0.00    0.03    0.00    0.00    0.00   98.93
21:36:54     all    0.00    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   98.96
21:36:55     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
21:36:56     all    0.00    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:36:57     all    0.00    0.00    1.13    0.00    0.00    0.00    0.00    0.00    0.00   98.87
21:36:58     all    0.00    0.00    1.07    0.00    0.00    0.00    0.00    0.00    0.00   98.93
21:36:59     all    0.00    0.00    1.25    0.00    0.00    0.06    0.00    0.00    0.00   98.68
21:37:00     all    0.47    0.00    1.40    0.00    0.00    0.34    0.00    0.00    0.00   97.78
21:37:01     all    0.00    0.00    1.16    0.00    0.00    0.03    0.00    0.00    0.00   98.81
21:37:02     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
21:37:03     all    0.00    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.75
21:37:04     all    0.00    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.84
21:37:05     all    0.00    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.75
21:37:06     all    0.00    0.00    0.97    0.00    0.00    0.03    0.00    0.00    0.00   98.99
21:37:07     all    0.00    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.84
21:37:08     all    0.00    0.00    1.38    0.00    0.00    0.06    0.00    0.00    0.00   98.56
21:37:09     all    0.00    0.00    1.22    0.00    0.00    0.00    0.00    0.00    0.00   98.78
21:37:10     all    0.13    0.00    1.04    0.00    0.00    0.13    0.00    0.00    0.00   98.71
21:37:11     all    0.00    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.84
21:37:12     all    0.03    0.00    1.32    0.00    0.00    0.03    0.00    0.00    0.00   98.62
21:37:13     all    0.00    0.00    1.22    0.00    0.00    0.00    0.00    0.00    0.00   98.78
21:37:14     all    0.00    0.00    1.10    0.00    0.00    0.03    0.00    0.00    0.00   98.87
21:37:15     all    0.00    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.84
21:37:16     all    0.06    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.68
21:37:17     all    0.00    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:37:18     all    0.00    0.00    1.38    0.00    0.00    0.00    0.00    0.00    0.00   98.62
21:37:19     all    0.00    0.00    1.10    0.00    0.00    0.06    0.00    0.00    0.00   98.84
21:37:20     all    0.06    0.00    1.10    0.00    0.00    0.09    0.00    0.00    0.00   98.74
21:37:21     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
21:37:22     all    0.03    0.00    1.07    0.00    0.00    0.00    0.00    0.00    0.00   98.90
21:37:23     all    0.00    0.00    1.16    0.00    0.00    0.03    0.00    0.00    0.00   98.81
21:37:24     all    0.00    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:37:25     all    0.00    0.00    0.97    0.00    0.00    0.03    0.00    0.00    0.00   98.99
21:37:26     all    0.00    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   98.75
21:37:27     all    0.00    0.00    1.25    0.00    0.00    0.03    0.00    0.00    0.00   98.72
21:37:28     all    0.00    0.00    1.28    0.00    0.00    0.03    0.00    0.00    0.00   98.68
21:37:29     all    0.03    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.72
21:37:30     all    0.09    0.00    1.10    0.00    0.00    0.06    0.00    0.00    0.00   98.74
21:37:31     all    0.00    0.00    1.47    0.00    0.00    0.00    0.00    0.00    0.00   98.53
21:37:32     all    0.00    0.00    1.32    0.00    0.00    0.00    0.00    0.00    0.00   98.68
21:37:33     all    0.00    0.00    1.10    0.00    0.00    0.00    0.00    0.00    0.00   98.90
21:37:34     all    0.00    0.00    1.16    0.00    0.00    0.03    0.00    0.00    0.00   98.81
21:37:35     all    0.00    0.00    1.19    0.00    0.00    0.00    0.00    0.00    0.00   98.81
21:37:36     all    0.00    0.00    1.07    0.00    0.00    0.03    0.00    0.00    0.00   98.90
21:37:37     all    0.00    0.00    1.13    0.00    0.00    0.06    0.00    0.00    0.00   98.81
21:37:38     all    0.00    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.84
21:37:39     all    0.00    0.00    1.16    0.00    0.00    0.06    0.00    0.00    0.00   98.78
21:37:40     all    0.09    0.00    1.32    0.00    0.00    0.06    0.00    0.00    0.00   98.53
21:37:41     all    0.00    0.00    1.13    0.00    0.00    0.00    0.00    0.00    0.00   98.87
21:37:42     all    0.03    0.00    1.28    0.00    0.00    0.03    0.00    0.00    0.00   98.65
21:37:43     all    0.00    0.00    1.19    0.00    0.00    0.00    0.00    0.00    0.00   98.81
21:37:44     all    0.00    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.84
21:37:45     all    0.00    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   98.96
21:37:46     all    0.00    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:37:47     all    0.00    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.84
21:37:48     all    0.00    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.75
21:37:49     all    0.00    0.00    1.07    0.00    0.00    0.03    0.00    0.00    0.00   98.90
21:37:50     all    0.06    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.68
21:37:51     all    0.00    0.00    1.25    0.00    0.00    0.03    0.00    0.00    0.00   98.72
21:37:52     all    0.03    0.00    1.07    0.00    0.00    0.00    0.00    0.00    0.00   98.90
21:37:53     all    0.00    0.00    0.97    0.00    0.00    0.06    0.00    0.00    0.00   98.96
21:37:54     all    0.00    0.00    1.22    0.00    0.00    0.00    0.00    0.00    0.00   98.78
21:37:55     all    0.00    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:37:56     all    0.00    0.00    1.07    0.00    0.00    0.03    0.00    0.00    0.00   98.90
21:37:57     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
21:37:58     all    0.00    0.00    1.07    0.00    0.00    0.00    0.00    0.00    0.00   98.93
21:37:59     all    0.00    0.00    1.47    0.00    0.00    0.03    0.00    0.00    0.00   98.50
21:38:00     all    0.50    0.00    1.34    0.00    0.00    0.28    0.00    0.00    0.00   97.88
21:38:01     all    0.00    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.75
21:38:02     all    0.03    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.75
21:38:03     all    0.00    0.00    1.10    0.00    0.00    0.03    0.00    0.00    0.00   98.87
21:38:04     all    0.00    0.00    1.16    0.00    0.00    0.00    0.00    0.00    0.00   98.84
21:38:05     all    0.00    0.00    1.10    0.00    0.00    0.06    0.00    0.00    0.00   98.84
21:38:06     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
21:38:07     all    0.00    0.00    1.41    0.00    0.00    0.03    0.00    0.00    0.00   98.56
21:38:08     all    0.00    0.00    1.07    0.00    0.00    0.06    0.00    0.00    0.00   98.87
21:38:09     all    0.00    0.00    1.16    0.00    0.00    0.06    0.00    0.00    0.00   98.78
21:38:10     all    0.13    0.00    1.13    0.00    0.00    0.13    0.00    0.00    0.00   98.62
21:38:11     all    0.00    0.00    1.16    0.00    0.00    0.03    0.00    0.00    0.00   98.81
21:38:12     all    0.00    0.00    1.41    0.00    0.00    0.00    0.00    0.00    0.00   98.59
21:38:13     all    0.00    0.00    1.22    0.00    0.00    0.06    0.00    0.00    0.00   98.72
21:38:14     all    0.00    0.00    1.16    0.00    0.00    0.06    0.00    0.00    0.00   98.78
21:38:15     all    0.00    0.00    1.35    0.00    0.00    0.03    0.00    0.00    0.00   98.62
21:38:16     all    0.00    0.00    1.04    0.00    0.00    0.06    0.00    0.00    0.00   98.90
21:38:17     all    0.00    0.00    1.13    0.00    0.00    0.06    0.00    0.00    0.00   98.81
21:38:18     all    0.03    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.81
21:38:19     all    0.00    0.00    0.97    0.00    0.00    0.03    0.00    0.00    0.00   98.99
21:38:20     all    0.09    0.00    1.19    0.00    0.00    0.09    0.00    0.00    0.00   98.62
21:38:21     all    0.00    0.00    1.04    0.00    0.00    0.03    0.00    0.00    0.00   98.93
21:38:22     all    0.00    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   98.75
21:38:23     all    0.00    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:38:24     all    0.00    0.00    1.10    0.00    0.00    0.03    0.00    0.00    0.00   98.87
21:38:25     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
21:38:26     all    0.00    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:38:27     all    0.22    0.00    1.10    0.00    0.00    0.03    0.00    0.00    0.00   98.65
21:38:28     all    0.00    0.00    1.25    0.00    0.00    0.03    0.00    0.00    0.00   98.72
21:38:29     all    0.00    0.00    1.04    0.00    0.00    0.03    0.00    0.00    0.00   98.93
21:38:30     all    0.03    0.00    1.32    0.00    0.00    0.09    0.00    0.00    0.00   98.56
21:38:31     all    0.00    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:38:32     all    0.03    0.00    1.10    0.00    0.00    0.03    0.00    0.00    0.00   98.84
21:38:33     all    0.00    0.00    1.44    0.00    0.00    0.00    0.00    0.00    0.00   98.56
21:38:34     all    0.00    0.00    1.04    0.00    0.00    0.03    0.00    0.00    0.00   98.93
21:38:35     all    0.00    0.00    1.22    0.00    0.00    0.06    0.00    0.00    0.00   98.72
21:38:36     all    0.00    0.00    1.13    0.00    0.00    0.00    0.00    0.00    0.00   98.87
