Linux 4.20.0+ (eternitystorage) 	01/13/24 	_x86_64_	(32 CPU)

23:02:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
23:02:38     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:02:39     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:02:40     all    0.09    0.00    0.09    0.00    0.00    0.03    0.00    0.00    0.00   99.78
23:02:41     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
23:02:42     all    0.03    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.94
23:02:43     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:02:44     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:02:45     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
23:02:46     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:02:47     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
23:02:48     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
23:02:49     all    0.00    0.00    1.00    0.00    0.00    0.03    0.00    0.00    0.00   98.97
23:02:50     all    0.03    0.00    1.60    0.00    0.00    0.00    0.00    0.00    0.00   98.37
23:02:51     all    0.00    0.00    2.50    0.00    0.00    0.16    0.00    0.00    0.00   97.35
23:02:52     all    0.06    0.00    3.31    0.00    0.00    0.16    0.00    0.00    0.00   96.47
23:02:53     all    0.00    0.00    3.94    0.00    0.00    0.31    0.00    0.00    0.00   95.75
23:02:54     all    0.00    0.00    4.09    0.00    0.00    0.41    0.00    0.00    0.00   95.50
23:02:55     all    0.03    0.00    4.24    0.00    0.00    0.41    0.00    0.00    0.00   95.32
23:02:56     all    0.00    0.00    4.45    0.00    0.00    0.38    0.00    0.00    0.00   95.17
23:02:57     all    0.00    0.00    3.82    0.00    0.00    0.41    0.00    0.00    0.00   95.77
23:02:58     all    0.00    0.00    4.07    0.00    0.00    0.16    0.00    0.00    0.00   95.78
23:02:59     all    0.00    0.00    4.21    0.00    0.00    0.38    0.00    0.00    0.00   95.41
23:03:00     all    0.09    0.00    4.22    0.00    0.00    0.16    0.00    0.00    0.00   95.53
23:03:01     all    0.38    0.00    4.33    0.00    0.00    0.47    0.00    0.00    0.00   94.83
23:03:02     all    0.03    0.00    3.69    0.00    0.00    0.32    0.00    0.00    0.00   95.96
23:03:03     all    0.00    0.00    3.72    0.00    0.00    0.22    0.00    0.00    0.00   96.05
23:03:04     all    0.00    0.00    4.09    0.00    0.00    0.35    0.00    0.00    0.00   95.57
23:03:05     all    0.03    0.00    4.06    0.00    0.00    0.35    0.00    0.00    0.00   95.57
23:03:06     all    0.00    0.00    3.93    0.00    0.00    0.38    0.00    0.00    0.00   95.69
23:03:07     all    0.00    0.00    3.70    0.00    0.00    0.22    0.00    0.00    0.00   96.08
23:03:08     all    0.00    0.00    3.84    0.00    0.00    0.25    0.00    0.00    0.00   95.90
23:03:09     all    0.00    0.00    4.21    0.00    0.00    0.31    0.00    0.00    0.00   95.48
23:03:10     all    0.06    0.00    3.91    0.00    0.00    0.28    0.00    0.00    0.00   95.74
23:03:11     all    0.00    0.00    4.24    0.00    0.00    0.41    0.00    0.00    0.00   95.35
23:03:12     all    0.00    0.00    4.28    0.00    0.00    0.25    0.00    0.00    0.00   95.47
23:03:13     all    0.00    0.00    4.48    0.00    0.00    0.25    0.00    0.00    0.00   95.27
23:03:14     all    0.00    0.00    4.06    0.00    0.00    0.25    0.00    0.00    0.00   95.69
23:03:15     all    0.00    0.00    4.18    0.00    0.00    0.35    0.00    0.00    0.00   95.47
23:03:16     all    0.00    0.00    3.79    0.00    0.00    0.22    0.00    0.00    0.00   95.99
23:03:17     all    0.00    0.00    4.00    0.00    0.00    0.31    0.00    0.00    0.00   95.69
23:03:18     all    0.00    0.00    4.12    0.00    0.00    0.38    0.00    0.00    0.00   95.51
23:03:19     all    0.00    0.00    4.15    0.00    0.00    0.22    0.00    0.00    0.00   95.63
23:03:20     all    0.06    0.00    3.97    0.00    0.00    0.38    0.00    0.00    0.00   95.59
23:03:21     all    0.00    0.00    4.33    0.00    0.00    0.22    0.00    0.00    0.00   95.45
23:03:22     all    0.03    0.00    4.45    0.00    0.00    0.38    0.00    0.00    0.00   95.14
