Linux 4.20.0+ (eternitystorage) 	01/14/24 	_x86_64_	(32 CPU)

02:07:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:07:54     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
02:07:55     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:07:56     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:07:57     all    0.06    0.00    0.28    0.00    0.00    0.00    0.00    0.00    0.00   99.66
02:07:58     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
02:07:59     all    0.00    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.91
02:08:00     all    0.47    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.28
02:08:01     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
02:08:02     all    0.00    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.91
02:08:03     all    0.03    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.87
02:08:04     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
02:08:05     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
02:08:06     all    0.00    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.91
02:08:07     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
02:08:08     all    0.03    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.88
02:08:09     all    0.03    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.88
02:08:10     all    0.03    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.87
02:08:11     all    0.00    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.91
02:08:12     all    0.03    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.91
02:08:13     all    0.03    0.00    0.25    0.00    0.00    0.03    0.00    0.00    0.00   99.69
02:08:14     all    0.00    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.91
02:08:15     all    0.00    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.91
02:08:16     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:08:17     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
02:08:18     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:08:19     all    0.03    0.00    0.38    0.00    0.00    0.03    0.00    0.00    0.00   99.56
02:08:20     all    0.06    0.03    0.19    0.00    0.00    0.00    0.00    0.00    0.00   99.72
02:08:21     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:08:22     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
02:08:23     all    0.00    0.00    0.12    0.00    0.00    0.00    0.00    0.00    0.00   99.88
02:08:24     all    0.00    0.00    0.34    0.00    0.00    0.00    0.00    0.00    0.00   99.66
02:08:25     all    0.03    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.88
02:08:26     all    0.03    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.91
02:08:27     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:08:28     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
02:08:29     all    0.00    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.91
02:08:30     all    0.06    0.00    0.72    0.00    0.00    0.03    0.00    0.00    0.00   99.19
02:08:31     all    0.03    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   99.37
02:08:32     all    0.09    0.00    0.88    0.00    0.00    0.00    0.00    0.00    0.00   99.03
02:08:33     all    0.03    0.00    0.66    0.00    0.00    0.03    0.00    0.00    0.00   99.28
02:08:34     all    0.03    0.00    0.69    0.00    0.00    0.00    0.00    0.00    0.00   99.28
02:08:35     all    0.00    0.00    1.10    0.00    0.00    0.00    0.00    0.00    0.00   98.90
02:08:36     all    0.00    0.00    1.25    0.00    0.00    0.06    0.00    0.00    0.00   98.68
02:08:37     all    0.00    0.00    1.82    0.00    0.00    0.13    0.00    0.00    0.00   98.05
02:08:38     all    0.03    0.00    1.76    0.00    0.00    0.13    0.00    0.00    0.00   98.09
02:08:39     all    0.00    0.00    1.94    0.00    0.00    0.06    0.00    0.00    0.00   97.99
02:08:40     all    0.09    0.00    1.61    0.00    0.00    0.13    0.00    0.00    0.00   98.17
02:08:41     all    0.03    0.00    2.07    0.00    0.00    0.03    0.00    0.00    0.00   97.86
02:08:42     all    0.00    0.00    2.17    0.00    0.00    0.06    0.00    0.00    0.00   97.76
02:08:43     all    0.00    0.00    2.36    0.00    0.00    0.09    0.00    0.00    0.00   97.54
