Linux 4.20.0+ (eternitystorage) 	01/14/24 	_x86_64_	(32 CPU)

01:54:46     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:47     all    0.00    0.00    0.31    0.00    0.00    0.00    0.00    0.00    0.00   99.69
01:54:48     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:54:49     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:54:50     all    0.06    0.00    0.09    0.00    0.00    0.00    0.00    0.00    0.00   99.84
01:54:51     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:54:52     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:54:53     all    0.03    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.94
01:54:54     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:54:55     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:54:56     all    0.03    0.00    0.28    0.00    0.00    0.00    0.00    0.00    0.00   99.69
01:54:57     all    0.00    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.97
01:54:58     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.94
01:54:59     all    0.03    0.00    0.06    0.00    0.00    0.00    0.00    0.00    0.00   99.91
01:55:00     all    0.47    0.00    0.28    0.00    0.00    0.00    0.00    0.00    0.00   99.25
01:55:01     all    0.00    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   99.15
01:55:02     all    0.03    0.00    1.73    0.00    0.00    0.06    0.00    0.00    0.00   98.18
01:55:03     all    0.03    0.00    1.88    0.00    0.00    0.06    0.00    0.00    0.00   98.02
01:55:04     all    0.03    0.00    2.45    0.00    0.00    0.03    0.00    0.00    0.00   97.49
01:55:05     all    0.03    0.00    2.01    0.00    0.00    0.09    0.00    0.00    0.00   97.87
01:55:06     all    0.00    0.00    2.05    0.00    0.00    0.09    0.00    0.00    0.00   97.86
01:55:07     all    0.00    0.00    2.33    0.00    0.00    0.09    0.00    0.00    0.00   97.58
01:55:08     all    0.00    0.00    2.39    0.00    0.00    0.19    0.00    0.00    0.00   97.42
01:55:09     all    0.00    0.00    2.35    0.00    0.00    0.19    0.00    0.00    0.00   97.46
01:55:10     all    0.09    0.00    2.48    0.00    0.00    0.13    0.00    0.00    0.00   97.30
01:55:11     all    0.00    0.00    2.45    0.00    0.00    0.13    0.00    0.00    0.00   97.43
01:55:12     all    0.00    0.00    2.11    0.00    0.00    0.09    0.00    0.00    0.00   97.80
01:55:13     all    0.06    0.00    2.45    0.00    0.00    0.16    0.00    0.00    0.00   97.33
01:55:14     all    0.00    0.00    2.26    0.00    0.00    0.03    0.00    0.00    0.00   97.71
01:55:15     all    0.00    0.00    2.17    0.00    0.00    0.13    0.00    0.00    0.00   97.70
01:55:16     all    0.03    0.00    2.17    0.00    0.00    0.13    0.00    0.00    0.00   97.67
01:55:17     all    0.00    0.00    1.80    0.00    0.00    0.16    0.00    0.00    0.00   98.04
01:55:18     all    0.03    0.00    2.26    0.00    0.00    0.09    0.00    0.00    0.00   97.61
01:55:19     all    0.00    0.00    2.48    0.00    0.00    0.03    0.00    0.00    0.00   97.49
01:55:20     all    0.09    0.00    2.45    0.00    0.00    0.06    0.00    0.00    0.00   97.39
01:55:21     all    0.00    0.00    2.42    0.00    0.00    0.19    0.00    0.00    0.00   97.39
01:55:22     all    0.00    0.00    2.30    0.00    0.00    0.06    0.00    0.00    0.00   97.64
01:55:23     all    0.03    0.00    2.23    0.00    0.00    0.09    0.00    0.00    0.00   97.64
01:55:24     all    0.00    0.03    2.17    0.00    0.00    0.09    0.00    0.00    0.00   97.70
01:55:25     all    0.03    0.00    2.23    0.00    0.00    0.13    0.00    0.00    0.00   97.61
01:55:26     all    0.00    0.00    2.23    0.00    0.00    0.13    0.00    0.00    0.00   97.64
01:55:27     all    0.00    0.00    2.45    0.00    0.00    0.16    0.00    0.00    0.00   97.39
01:55:28     all    0.00    0.00    2.26    0.00    0.00    0.13    0.00    0.00    0.00   97.61
01:55:29     all    0.00    0.00    2.26    0.00    0.00    0.09    0.00    0.00    0.00   97.64
01:55:30     all    0.06    0.00    2.24    0.00    0.00    0.13    0.00    0.00    0.00   97.58
01:55:31     all    0.03    0.00    2.23    0.00    0.00    0.06    0.00    0.00    0.00   97.67
01:55:32     all    0.00    0.00    2.11    0.00    0.00    0.13    0.00    0.00    0.00   97.77
01:55:33     all    0.03    0.00    2.20    0.00    0.00    0.16    0.00    0.00    0.00   97.61
01:55:34     all    0.03    0.00    2.45    0.00    0.00    0.16    0.00    0.00    0.00   97.36
01:55:35     all    0.00    0.00    2.14    0.00    0.00    0.09    0.00    0.00    0.00   97.76
01:55:36     all    0.22    0.00    2.51    0.00    0.00    0.16    0.00    0.00    0.00   97.11
01:55:37     all    0.00    0.00    2.36    0.00    0.00    0.16    0.00    0.00    0.00   97.49
01:55:38     all    0.00    0.00    2.23    0.00    0.00    0.03    0.00    0.00    0.00   97.73
01:55:39     all    0.00    0.00    2.45    0.00    0.00    0.13    0.00    0.00    0.00   97.43
01:55:40     all    0.09    0.00    2.39    0.00    0.00    0.13    0.00    0.00    0.00   97.39
01:55:41     all    0.00    0.00    2.08    0.00    0.00    0.13    0.00    0.00    0.00   97.80
01:55:42     all    0.03    0.00    2.36    0.00    0.00    0.06    0.00    0.00    0.00   97.55
01:55:43     all    0.00    0.00    2.30    0.00    0.00    0.06    0.00    0.00    0.00   97.64
01:55:44     all    0.00    0.00    1.70    0.00    0.00    0.13    0.00    0.00    0.00   98.18
01:55:45     all    0.03    0.00    2.32    0.00    0.00    0.16    0.00    0.00    0.00   97.49
01:55:46     all    0.00    0.00    2.29    0.00    0.00    0.19    0.00    0.00    0.00   97.52
01:55:47     all    0.03    0.00    2.33    0.00    0.00    0.09    0.00    0.00    0.00   97.55
01:55:48     all    0.00    0.00    2.54    0.00    0.00    0.09    0.00    0.00    0.00   97.37
01:55:49     all    0.00    0.00    2.44    0.00    0.00    0.19    0.00    0.00    0.00   97.37
01:55:50     all    0.13    0.00    2.48    0.00    0.00    0.06    0.00    0.00    0.00   97.33
01:55:51     all    0.03    0.00    2.45    0.00    0.00    0.13    0.00    0.00    0.00   97.39
01:55:52     all    0.00    0.00    2.48    0.00    0.00    0.09    0.00    0.00    0.00   97.43
01:55:53     all    0.06    0.00    1.99    0.00    0.00    0.13    0.00    0.00    0.00   97.82
01:55:54     all    0.00    0.00    2.42    0.00    0.00    0.06    0.00    0.00    0.00   97.52
01:55:55     all    0.00    0.00    2.11    0.00    0.00    0.13    0.00    0.00    0.00   97.77
01:55:56     all    0.03    0.00    2.33    0.00    0.00    0.06    0.00    0.00    0.00   97.58
01:55:57     all    0.00    0.00    2.39    0.00    0.00    0.19    0.00    0.00    0.00   97.43
01:55:58     all    0.00    0.00    2.01    0.00    0.00    0.09    0.00    0.00    0.00   97.89
01:55:59     all    0.00    0.00    2.54    0.00    0.00    0.13    0.00    0.00    0.00   97.33
01:56:00     all    0.53    0.00    2.39    0.00    0.00    0.09    0.00    0.00    0.00   96.98
01:56:01     all    0.00    0.00    2.38    0.00    0.00    0.16    0.00    0.00    0.00   97.46
01:56:02     all    0.03    0.00    2.69    0.00    0.00    0.13    0.00    0.00    0.00   97.15
01:56:03     all    0.00    0.00    2.54    0.00    0.00    0.16    0.00    0.00    0.00   97.30
01:56:04     all    0.00    0.00    2.36    0.00    0.00    0.13    0.00    0.00    0.00   97.52
01:56:05     all    0.03    0.00    2.30    0.00    0.00    0.03    0.00    0.00    0.00   97.64
01:56:06     all    0.00    0.00    2.30    0.00    0.00    0.09    0.00    0.00    0.00   97.61
01:56:07     all    0.00    0.00    2.36    0.00    0.00    0.13    0.00    0.00    0.00   97.52
01:56:08     all    0.03    0.00    2.20    0.00    0.00    0.13    0.00    0.00    0.00   97.64
01:56:09     all    0.03    0.00    2.45    0.00    0.00    0.16    0.00    0.00    0.00   97.36
01:56:10     all    0.06    0.00    2.08    0.00    0.00    0.09    0.00    0.00    0.00   97.76
01:56:11     all    0.00    0.00    2.48    0.00    0.00    0.13    0.00    0.00    0.00   97.39
01:56:12     all    0.00    0.00    2.08    0.00    0.00    0.06    0.00    0.00    0.00   97.86
01:56:13     all    0.03    0.00    2.02    0.00    0.00    0.13    0.00    0.00    0.00   97.82
01:56:14     all    0.00    0.00    2.27    0.00    0.00    0.06    0.00    0.00    0.00   97.67
01:56:15     all    0.00    0.00    2.05    0.00    0.00    0.13    0.00    0.00    0.00   97.83
01:56:16     all    0.06    0.00    2.23    0.00    0.00    0.13    0.00    0.00    0.00   97.58
01:56:17     all    0.00    0.00    2.17    0.00    0.00    0.09    0.00    0.00    0.00   97.73
01:56:18     all    0.00    0.00    2.38    0.00    0.00    0.19    0.00    0.00    0.00   97.43
