Linux 4.20.0+ (eternitystorage) 	01/14/24 	_x86_64_	(32 CPU)

03:42:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:42:23     all    0.00    0.00    1.31    0.00    0.00    0.06    0.00    0.00    0.00   98.62
03:42:24     all    0.00    0.00    1.32    0.00    0.00    0.03    0.00    0.00    0.00   98.65
03:42:25     all    0.00    0.00    1.44    0.00    0.00    0.03    0.00    0.00    0.00   98.53
03:42:26     all    0.00    0.00    1.29    0.00    0.00    0.00    0.00    0.00    0.00   98.71
03:42:27     all    0.03    0.00    1.31    0.00    0.00    0.03    0.00    0.00    0.00   98.62
03:42:28     all    0.00    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.75
03:42:29     all    0.00    0.00    1.28    0.00    0.00    0.03    0.00    0.00    0.00   98.68
03:42:30     all    0.09    0.00    1.22    0.00    0.00    0.00    0.00    0.00    0.00   98.68
03:42:31     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
03:42:32     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
03:42:33     all    0.00    0.00    1.32    0.00    0.00    0.03    0.00    0.00    0.00   98.65
03:42:34     all    0.00    0.00    1.28    0.00    0.00    0.03    0.00    0.00    0.00   98.68
03:42:35     all    0.03    0.00    1.19    0.00    0.00    0.00    0.00    0.00    0.00   98.78
03:42:36     all    0.00    0.00    1.25    0.00    0.00    0.03    0.00    0.00    0.00   98.71
03:42:37     all    0.03    0.00    1.28    0.00    0.00    0.03    0.00    0.00    0.00   98.65
03:42:38     all    0.00    0.00    1.19    0.00    0.00    0.00    0.00    0.00    0.00   98.81
03:42:39     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
03:42:40     all    0.06    0.00    1.26    0.00    0.00    0.00    0.00    0.00    0.00   98.68
03:42:41     all    0.31    0.00    1.16    0.00    0.00    0.03    0.00    0.00    0.00   98.49
03:42:42     all    0.00    0.00    1.38    0.00    0.00    0.03    0.00    0.00    0.00   98.59
03:42:43     all    0.00    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00   98.65
03:42:44     all    0.00    0.00    1.13    0.00    0.00    0.06    0.00    0.00    0.00   98.81
03:42:45     all    0.00    0.00    1.32    0.00    0.00    0.00    0.00    0.00    0.00   98.68
03:42:46     all    0.03    0.00    1.25    0.00    0.00    0.03    0.00    0.00    0.00   98.69
03:42:47     all    0.03    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.81
03:42:48     all    0.00    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.75
03:42:49     all    0.00    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.75
03:42:50     all    0.06    0.00    1.32    0.00    0.00    0.00    0.00    0.00    0.00   98.62
03:42:51     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
03:42:52     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
03:42:53     all    0.00    0.00    0.97    0.00    0.00    0.00    0.00    0.00    0.00   99.03
03:42:54     all    0.00    0.00    1.41    0.00    0.00    0.06    0.00    0.00    0.00   98.53
03:42:55     all    0.00    0.00    1.25    0.00    0.00    0.03    0.00    0.00    0.00   98.71
03:42:56     all    0.00    0.00    1.13    0.00    0.00    0.03    0.00    0.00    0.00   98.84
03:42:57     all    0.03    0.00    1.16    0.00    0.00    0.09    0.00    0.00    0.00   98.71
03:42:58     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
03:42:59     all    0.00    0.00    1.16    0.00    0.00    0.03    0.00    0.00    0.00   98.81
03:43:00     all    0.34    0.00    1.38    0.00    0.00    0.06    0.00    0.00    0.00   98.21
03:43:01     all    0.00    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   98.75
03:43:02     all    0.00    0.00    1.29    0.00    0.00    0.03    0.00    0.00    0.00   98.68
03:43:03     all    0.00    0.00    1.28    0.00    0.00    0.06    0.00    0.00    0.00   98.65
03:43:04     all    0.00    0.00    1.38    0.00    0.00    0.03    0.00    0.00    0.00   98.59
03:43:05     all    0.00    0.00    1.19    0.00    0.00    0.03    0.00    0.00    0.00   98.78
03:43:06     all    0.00    0.00    1.10    0.00    0.00    0.00    0.00    0.00    0.00   98.90
03:43:07     all    0.06    0.00    1.16    0.00    0.00    0.06    0.00    0.00    0.00   98.71
03:43:08     all    0.00    0.00    1.28    0.00    0.00    0.03    0.00    0.00    0.00   98.68
03:43:09     all    0.00    0.00    1.16    0.00    0.00    0.03    0.00    0.00    0.00   98.81
03:43:10     all    0.09    0.00    1.41    0.00    0.00    0.03    0.00    0.00    0.00   98.47
03:43:11     all    0.00    0.00    1.22    0.00    0.00    0.03    0.00    0.00    0.00   98.75
03:43:12     all    0.00    0.00    1.13    0.00    0.00    0.06    0.00    0.00    0.00   98.81
03:43:13     all    0.00    0.00    1.25    0.00    0.00    0.03    0.00    0.00    0.00   98.71
03:43:14     all    0.00    0.00    1.38    0.00    0.00    0.03    0.00    0.00    0.00   98.59
